,,reaction_id,smiles,reaction_core,activation_energy
253,253,253,[C:1]([c:2]1[c:3]([H:40])[c:4]([H:41])[c:5]([C:6]([O:7][H:44])([H:42])[H:43])[c:8]([H:45])[c:9]1[N:10]([c:11]1[c:12]([H:46])[c:13]([H:47])[n:14][c:15]([N:16]([c:17]2[c:18]([H:49])[c:19]([N:20]3[C:21]([H:50])([H:51])[C:22]([H:52])([H:53])[O:23][C:24]([H:54])([H:55])[C:25]3([H:56])[H:57])[c:26]([H:58])[c:27]([S:28]([C:29]([H:59])([H:60])[H:61])(=[O:30])=[O:31])[c:32]2[H:62])[H:48])[n:33]1)[C:34]([C:35]([H:64])([H:65])[H:66])([C:36]([H:67])([H:68])[H:69])[H:63])([H:37])([H:38])[H:39],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69]]",53.7
254,254,254,[C:1]([C:2]1=[C:3]([S:4][c:5]2[c:6]([H:31])[c:7]([H:32])[c:8]([Cl:9])[c:10]([H:33])[c:11]2[H:34])[c:12]2[c:13]([N:14]([S:15]([C:16]([H:36])([H:37])[H:38])(=[O:17])=[O:18])[H:35])[c:19]([H:39])[c:20]([H:40])[c:21]([H:41])[c:22]2[N:23]1[C:24]([C:25](=[O:26])[O:27][H:44])([H:42])[H:43])([H:28])([H:29])[H:30],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]]",5.0
255,255,255,[C:1]([c:2]1[c:3]([H:30])[c:4]([H:31])[c:5]2[c:6]([c:7]1[H:32])[C:8]([S:9][c:10]1[c:11]([H:33])[c:12]([H:34])[c:13]([S:14]([C:15]([H:35])([H:36])[H:37])(=[O:16])=[O:17])[c:18]([H:38])[c:19]1[H:39])=[C:20]([C:21]([H:40])([H:41])[H:42])[N:22]2[C:23]([C:24](=[O:25])[O:26][H:45])([H:43])[H:44])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45]]",3.0
256,256,256,[C:1]([C:2]1=[C:3]([S:4][c:5]2[c:6]([H:31])[c:7]([H:32])[c:8]([Cl:9])[c:10]([H:33])[c:11]2[H:34])[c:12]2[c:13]([N:14]([S:15]([C:16]([H:36])([H:37])[H:38])(=[O:17])=[O:18])[H:35])[c:19]([H:39])[c:20]([H:40])[c:21]([H:41])[c:22]2[N:23]1[C:24]([C:25](=[O:26])[O:27][H:44])([H:42])[H:43])([H:28])([H:29])[H:30],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]]",4.76
257,257,257,[C:1]([C:2]1=[C:3]([S:4][c:5]2[c:6]([H:27])[c:7]([H:28])[c:8]([Cl:9])[c:10]([H:29])[c:11]2[H:30])[c:12]2[c:13]([H:31])[c:14]([F:15])[c:16]([H:32])[c:17]([H:33])[c:18]2[N:19]1[C:20]([C:21](=[O:22])[O:23][H:36])([H:34])[H:35])([H:24])([H:25])[H:26],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]]",34.0
258,258,258,[O-:1][S+:2]([c:3]1[c:4]([H:18])[c:5]([H:19])[c:6]([H:20])[c:7]([H:21])[c:8]1[H:22])[C:9]1=[N:17][N:16]2[C:12](=[N:13][N:14]=[N:15]2)[C:11]([H:24])=[C:10]1[H:23],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]]",150.0
259,259,259,[C:1]([C:2]1([C:3]([H:29])([H:30])[H:31])[S:4][C@:5]2([H:32])[C@@:6]([N:7]([C:8](=[O:9])[C@:10]([N:11]([H:36])[H:37])([c:12]3[c:13]([H:38])[c:14]([H:39])[c:15]([O:16][H:40])[c:17]([H:41])[c:18]3[H:42])[H:35])[H:34])([H:33])[C:19](=[O:20])[N:21]2[C@:22]1([C:23](=[O:24])[O:25][H:44])[H:43])([H:26])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]]",3.0
260,260,260,[C:1]([C:2]1([C:3]([H:30])([H:31])[H:32])[S:4][C@:5]2([H:33])[C@@:6]([N:7]([C:8](=[O:9])[C:10]([C:11](=[O:12])[O:13][H:37])([c:14]3[c:15]([H:38])[c:16]([H:39])[c:17]([H:40])[c:18]([H:41])[c:19]3[H:42])[H:36])[H:35])([H:34])[C:20](=[O:21])[N:22]2[C@:23]1([C:24](=[O:25])[O:26][H:44])[H:43])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]]",3.39
261,261,261,[C:1]([N:2]([C:3]([H:33])([H:34])[H:35])[C:4]([C:5]([N:6]([c:7]1[c:8]([H:41])[c:9](-[c:10]2[c:11]([H:42])[c:12]([H:43])[c:13]([N:14]3[C:15]([H:44])([H:45])[C:16]([H:46])([H:47])[N:17]([C:18]([H:48])([H:49])[H:50])[C:19]([H:51])([H:52])[C:20]3([H:53])[H:54])[c:21]([H:55])[c:22]2[H:56])[n:23][c:24]2[c:25]([H:57])[c:26]([H:58])[c:27]([H:59])[c:28]([H:60])[c:29]12)[H:40])([H:38])[H:39])([H:36])[H:37])([H:30])([H:31])[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60]]",3.0
262,262,262,[C:1]([N:2]([C@@:3]([C:4]([H:41])([H:42])[H:43])([C:5](=[O:6])[N:7]([C@:8]([C:9](=[O:10])[N:11]1[C:12]([H:46])([H:47])[C:13]([H:48])([H:49])[C@@:14]2([H:50])[C:15]([H:51])([H:52])[C:16]([H:53])([H:54])[C@@:17]([N:18]([C:19](=[O:20])[c:21]3[c:22]([H:57])[c:23]([H:58])[c:24]([H:59])[c:25]4[c:26]([H:60])[c:27]([H:61])[c:28]([H:62])[c:29]([H:63])[c:30]34)[H:56])([H:55])[C@@:31]12[H:64])([C:32]([C:33]([H:65])([H:66])[H:67])([C:34]([H:68])([H:69])[H:70])[C:35]([H:71])([H:72])[H:73])[H:45])[H:44])[H:40])[H:39])([H:36])([H:37])[H:38],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73]]",12.02
263,263,263,[N:1]([C:2]1=[N:3][N:4]=[C:5]([C:6]([C:7]([S:8][C:9]([C:10]([C:11]2=[N:12][N:13]=[C:14]([N:15]([C:16](=[O:17])[C:18]([c:19]3[c:20]([H:40])[c:21]([H:41])[c:22]([H:42])[c:23]([H:43])[c:24]3[H:44])([H:38])[H:39])[H:37])[S:25]2)([H:35])[H:36])([H:33])[H:34])([H:31])[H:32])([H:29])[H:30])[S:26]1)([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]]",72.44
264,264,264,[C:1]([C:2]([C:3]1=[C:30]([Cl:31])[c:29]2[c:5]([n:6][c:7]([S:8][c:9]3[c:10]([H:38])[n:11][c:12]4[c:13]([H:39])[c:14]([H:40])[c:15]([H:41])[n+:16]([O-:17])[c:18]4[c:19]3[H:42])[n:20][c:21]2[N:22]2[C:23]([H:43])([H:44])[C@@:24]3([H:45])[C:25]([N:26]([H:47])[H:48])([H:46])[C@@:27]3([H:49])[C:28]2([H:50])[H:51])[N:4]1[H:37])([H:35])[H:36])([H:32])([H:33])[H:34],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51]]",58.88
265,265,265,[C:1]([C:2]([C:3]([H:44])([H:45])[H:46])([N:4]([C:5]([C:6]([C:7]([N:8]([C:9](=[O:10])[N:11]([c:12]1[c:13]([H:55])[c:14]([H:56])[c:15]([C:16]([C:17]([H:57])([H:58])[H:59])([C:18]([H:60])([H:61])[H:62])[C:19]([H:63])([H:64])[H:65])[c:20]([H:66])[c:21]1[H:67])[H:54])[H:53])([H:51])[H:52])([H:49])[H:50])([H:47])[H:48])[C:22]([C@@:23]1([H:70])[O:24][C@:25]([N:26]2[C:27]([H:72])=[C:28]([H:73])[c:29]3[c:30]([N:31]([H:74])[H:75])[n:32][c:33]([H:76])[n:34][c:35]32)([H:71])[C@@:36]([O:37][H:78])([H:77])[C@@:38]1([O:39][H:80])[H:79])([H:68])[H:69])[H:43])([H:40])([H:41])[H:42],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80]]",33.88
266,266,266,[C:1]([c:2]1[c:3]([H:32])[c:4]([H:33])[c:5]([C:6]2=[N:7][N:8]=[C:9]([S:10][C:11]([C:12](=[O:13])[N:14]3[C:15]([H:36])([H:37])[C:16]([H:38])([H:39])[N:17]([c:18]4[c:19]([H:40])[c:20]([H:41])[c:21]([H:42])[c:22]([H:43])[c:23]4[H:44])[C:24]([H:45])([H:46])[C:25]3([H:47])[H:48])([H:34])[H:35])[O:26]2)[c:27]([H:49])[c:28]1[H:50])([H:29])([H:30])[H:31],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50]]",150.0
267,267,267,[C:1]([C@:2]1([H:28])[C:3]([H:29])([H:30])[N:4]([c:5]2[c:6]([H:31])[c:7]([H:32])[c:8]3[c:9]([n:10]2)[N:11]([H:33])[C:12](=[O:13])[C:14]([H:34])([H:35])[O:15]3)[C@@:16]([c:17]2[c:18]([H:37])[c:19]([H:38])[c:20]([H:39])[c:21]([H:40])[c:22]2[H:41])([H:36])[C:23]([H:42])([H:43])[O:24]1)([H:25])([H:26])[H:27],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43]]",52.48
268,268,268,[C:1]([C@@:2]1([H:24])[C:3]([H:25])([H:26])[C@:4]([N:5]([S:6](=[O:7])(=[O:8])[c:9]2[c:10]([H:29])[c:11]([Br:12])[c:13]([H:30])[c:14]([H:31])[c:15]2[Br:16])[H:28])([H:27])[C:17]([H:32])([H:33])[N:18]1[C:19]#[N:20])([H:21])([H:22])[H:23],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33]]",39.0
269,269,269,[O:1]=[C:2]([O:3][H:34])[C:4]([O:5][c:6]1[c:7]([H:37])[c:8]([H:38])[c:9]([H:39])[c:10]([N:11]2[C:12]([H:40])([H:41])[C:13]([H:42])([H:43])[C:14]([C:15]([N:16]3[C:17]([H:47])([H:48])[C:18]([H:49])([H:50])[C:19]([O:20][c:21]4[c:22]([H:52])[c:23]([H:53])[c:24]([Cl:25])[c:26]([Cl:27])[c:28]4[H:54])([H:51])[C:29]([H:55])([H:56])[C:30]3([H:57])[H:58])([H:45])[H:46])([H:44])[C:31]([H:59])([H:60])[C:32]2([H:61])[H:62])[c:33]1[H:63])([H:35])[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]]",3.0
270,270,270,[O:1]=[C:2]([O:3][H:33])[C:4]([c:5]1[c:6]([H:36])[c:7]([H:37])[c:8]([H:38])[c:9]([N:10]2[C:11]([H:39])([H:40])[C:12]([H:41])([H:42])[C:13]([C:14]([N:15]3[C:16]([H:46])([H:47])[C:17]([H:48])([H:49])[C:18]([O:19][c:20]4[c:21]([H:51])[c:22]([H:52])[c:23]([Cl:24])[c:25]([Cl:26])[c:27]4[H:53])([H:50])[C:28]([H:54])([H:55])[C:29]3([H:56])[H:57])([H:44])[H:45])([H:43])[C:30]([H:58])([H:59])[C:31]2([H:60])[H:61])[c:32]1[H:62])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62]]",3.0
271,271,271,[O:1]=[C:2]([O:3][H:33])[C:4]([c:5]1[c:6]([H:36])[c:7]([H:37])[c:8]([N:9]2[C:10]([H:38])([H:39])[C:11]([H:40])([H:41])[C:12]([C:13]([N:14]3[C:15]([H:45])([H:46])[C:16]([H:47])([H:48])[C:17]([O:18][c:19]4[c:20]([H:50])[c:21]([H:51])[c:22]([Cl:23])[c:24]([Cl:25])[c:26]4[H:52])([H:49])[C:27]([H:53])([H:54])[C:28]3([H:55])[H:56])([H:43])[H:44])([H:42])[C:29]([H:57])([H:58])[C:30]2([H:59])[H:60])[c:31]([H:61])[c:32]1[H:62])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62]]",9.0
272,272,272,[O:1]=[C:2]([O:3][H:34])[C:4]([O:5][c:6]1[c:7]([H:37])[c:8]([H:38])[c:9]([H:39])[c:10]([H:40])[c:11]1[N:12]1[C:13]([H:41])([H:42])[C:14]([H:43])([H:44])[C:15]([C:16]([N:17]2[C:18]([H:48])([H:49])[C:19]([H:50])([H:51])[C:20]([O:21][c:22]3[c:23]([H:53])[c:24]([H:54])[c:25]([Cl:26])[c:27]([Cl:28])[c:29]3[H:55])([H:52])[C:30]([H:56])([H:57])[C:31]2([H:58])[H:59])([H:46])[H:47])([H:45])[C:32]([H:60])([H:61])[C:33]1([H:62])[H:63])([H:35])[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]]",3.0
273,273,273,[O:1]=[C:2]([O:3][H:33])[C:4]([c:5]1[c:6]([H:36])[c:7]([H:37])[c:8]([H:38])[c:9]([H:39])[c:10]1[N:11]1[C:12]([H:40])([H:41])[C:13]([H:42])([H:43])[C:14]([C:15]([N:16]2[C:17]([H:47])([H:48])[C:18]([H:49])([H:50])[C:19]([O:20][c:21]3[c:22]([H:52])[c:23]([H:53])[c:24]([Cl:25])[c:26]([Cl:27])[c:28]3[H:54])([H:51])[C:29]([H:55])([H:56])[C:30]2([H:57])[H:58])([H:45])[H:46])([H:44])[C:31]([H:59])([H:60])[C:32]1([H:61])[H:62])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62]]",3.0
274,274,274,[c:1]1([H:18])[c:2]([H:19])[c:3]([H:20])[c:4]([O:5][c:6]2[n:7][c:8]([H:21])[c:9]([H:22])[c:10]3[c:11]([H:23])[c:12]([H:24])[c:13]([H:25])[c:14]([H:26])[c:15]23)[c:16]([H:27])[c:17]1[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]]",150.0
275,275,275,[N:1](=[C:2]([N:3]([H:17])[H:18])[N:4]([C:5](=[O:6])[c:7]1[n:8][c:9]([Cl:10])[c:11]([N:12]([H:20])[H:21])[n:13][c:14]1[N:15]([H:22])[H:23])[H:19])[H:16],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]]",3.0
276,276,276,[O:1]=[C:2]([N:3]([C:4]([C:5]([c:6]1[c:7]([H:33])[c:8]([H:34])[c:9]([H:35])[c:10]([H:36])[c:11]1[Cl:12])([H:31])[H:32])([H:29])[H:30])[H:28])[c:13]1[c:14]([H:37])[c:15]([N:16]2[N:17]=[C:18]([H:38])[C:19](=[O:20])[N:21]([H:39])[C:22]2=[O:23])[c:24]([H:40])[c:25]([H:41])[c:26]1[Cl:27],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41]]",8.0
277,277,277,[C:1]([c:2]1[c:3]([H:20])[c:4]([H:21])[c:5]([H:22])[c:6]([C@:7]([C:8]([H:24])([H:25])[H:26])([C:9]2=[C:10]([H:27])[N:11]([H:28])[C:12](=[S:13])[N:14]2[H:29])[H:23])[c:15]1[C:16]([H:30])([H:31])[H:32])([H:17])([H:18])[H:19],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]]",25.7
278,278,278,[O:1]=[C:2]([C:3]([S:4][c:5]1[c:6]([H:26])[c:7]([H:27])[c:8]([H:28])[c:9]([H:29])[c:10]1[H:30])([H:24])[H:25])[N:11]1[C:12]([H:31])([H:32])[C:13]([H:33])([H:34])[N:14]([C:15](=[O:16])[C:17]2=[C:18]([H:35])[C:19]([H:36])=[C:20]([H:37])[O:21]2)[C:22]([H:38])([H:39])[C:23]1([H:40])[H:41],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41]]",64.57
279,279,279,[C:1]([C:2]1=[N:3][N:4]([C:5]([H:38])([H:39])[H:40])[c:6]2[c:7]([H:41])[c:8]([H:42])[c:9]([N:10]3[C:11]([H:43])([H:44])[C:12]([H:45])([H:46])[N:13]([C:14](=[O:15])[C@:16]4([H:47])[C:17]([H:48])([H:49])[C:18]([H:50])([H:51])[C:19]([H:52])([H:53])[C:20]([H:54])([H:55])[C@:21]4([C:22](=[O:23])[N:24]([C:25]4([C:26]#[N:27])[C:28]([H:58])([H:59])[C:29]4([H:60])[H:61])[H:57])[H:56])[C@@:30]([C:31]([H:63])([H:64])[H:65])([H:62])[C:32]3([H:66])[H:67])[c:33]([H:68])[c:34]21)([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68]]",3.0
280,280,280,[N:1]([c:2]1[n:3][c:4]([H:36])[n:5][c:6]2[c:7]1[N:8]=[C:9]([H:37])[N:10]2[C@:11]1([H:38])[O:12][C@@:13]([C:14]([S:15][C:16]([C:17]([C:18]([N:19]([C:20](=[O:21])[N:22]([C:23]([c:24]2[c:25]([H:52])[c:26]([H:53])[c:27]([H:54])[c:28]([H:55])[c:29]2[H:56])([H:50])[H:51])[H:49])[H:48])([H:46])[H:47])([H:44])[H:45])([H:42])[H:43])([H:40])[H:41])([H:39])[C@:30]([O:31][H:58])([H:57])[C@:32]1([O:33][H:60])[H:59])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60]]",14.45
281,281,281,[C:1]([C:2]1=[C:6]([C:7]([H:35])([H:36])[H:37])[C:5]2=[C:4]([S:3]1)[N:31]1[C:26](=[N:27][N:28]=[C:29]1[C:30]([H:54])([H:55])[H:56])[C@@:17]([C:18]([C:19](=[O:20])[O:21][C:22]([C:23]([H:45])([H:46])[H:47])([C:24]([H:48])([H:49])[H:50])[C:25]([H:51])([H:52])[H:53])([H:43])[H:44])([H:42])[N:16]=[C:8]2[c:9]1[c:10]([H:38])[c:11]([H:39])[c:12]([Cl:13])[c:14]([H:40])[c:15]1[H:41])([H:32])([H:33])[H:34],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56]]",16.6
282,282,282,[Cl:1][c:2]1[c:3]([H:24])[c:4]([H:25])[c:5]([C:6]([N:7]2[C:8]([C:9]3=[N:13][N:12]([H:28])[N:11]=[N:10]3)=[C:14]([H:29])[c:15]3[c:16]([H:30])[c:17]([H:31])[c:18]([H:32])[c:19]([H:33])[c:20]32)([H:26])[H:27])[c:21]([H:34])[c:22]1[Cl:23],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34]]",12.88
283,283,283,[C:1]([O:2][c:3]1[n:4][c:5]([Br:6])[c:7]([H:23])[n:8][c:9]1[N:10]([S:11](=[O:12])(=[O:13])[C:14]1=[C:15]([H:25])[C:16]([H:26])=[C:17]([Cl:18])[S:19]1)[H:24])([H:20])([H:21])[H:22],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26]]",3.0
284,284,284,[C:1]([c:2]1[c:3]([H:30])[c:4]([H:31])[c:5]([C:6]([N:7]([C:8](=[O:9])[C:10]2([H:35])[C:11]([H:36])([H:37])[C:12]([H:38])([H:39])[C:13]([H:40])([H:41])[N:14]2[S:15](=[O:16])(=[O:17])[c:18]2[c:19]([H:42])[c:20]([H:43])[c:21]([F:22])[c:23]([H:44])[c:24]2[H:45])[H:34])([H:32])[H:33])[c:25]([H:46])[c:26]1[H:47])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47]]",150.0
285,285,285,[O:1]=[C:2]([N:3]([c:4]1[c:5]([H:49])[c:6]([H:50])[c:7]([H:51])[c:8]([H:52])[c:9]1-[c:10]1[c:11]([H:53])[c:12]([H:54])[c:13]([H:55])[c:14]([H:56])[c:15]1[H:57])[H:48])[O:16][C:17]1([H:58])[C:18]([H:59])([H:60])[C:19]([H:61])([H:62])[N:20]([C:21]([C:22]([C:23]([C:24]([C:25]([C:26]([C:27]([C:28]([C:29]([N:30]([C:31]([C@:32]([O:33][H:85])([c:34]2[c:35]([H:86])[c:36]([H:87])[c:37]([O:38][H:88])[c:39]3[c:45]2[C:44]([H:91])=[C:43]([H:90])[C:41](=[O:42])[N:40]3[H:89])[H:84])([H:82])[H:83])[H:81])([H:79])[H:80])([H:77])[H:78])([H:75])[H:76])([H:73])[H:74])([H:71])[H:72])([H:69])[H:70])([H:67])[H:68])([H:65])[H:66])([H:63])[H:64])[C:46]([H:92])([H:93])[C:47]1([H:94])[H:95],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95]]",25.33
286,286,286,[C:1]([C:2]([C:3]([C:4](=[O:5])[N:6]([c:7]1[c:8]([H:31])[c:9]([H:32])[c:10]([Cl:11])[c:12]([C:13]2=[N:14][c:15]3[n:16][c:17]([H:33])[c:18]([H:34])[c:19]([H:35])[c:20]3[O:21]2)[c:22]1[H:36])[H:30])([H:28])[H:29])([H:26])[H:27])([H:23])([H:24])[H:25],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]]",81.0
287,287,287,[C:1]([C:2]([O:3][C:4](=[O:5])[c:6]1[c:7]([H:23])[n:8][c:9]2[c:10]([N:11]([H:24])[H:25])[c:12]([H:26])[c:13]([H:27])[c:14]([H:28])[c:15]2[c:16]1[O:17][H:29])([H:21])[H:22])([H:18])([H:19])[H:20],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]]",150.0
288,288,288,[N:1]([C@:2]1([H:30])[C:3]([H:31])([H:32])[C:4]([H:33])([H:34])[C:5]([H:35])([H:36])[N:6]([c:7]2[c:8](/[C:9](=[C:10]3\[S:11][C:12](=[O:13])[N:14]([H:38])[C:15]3=[O:16])[H:37])[c:17]([H:39])[c:18]([H:40])[c:19]([H:41])[c:20]2-[c:21]2[c:22]([H:42])[c:23]([H:43])[n:24][c:25]([H:44])[c:26]2[H:45])[C:27]1([H:46])[H:47])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47]]",8.91
289,289,289,[C:1]([C@@:2]([C:3](=[O:4])[O:5][C@@:6]1([H:41])[C:7]([H:42])([H:43])[N+:8]2([C:9]([C:10]([C:11]([c:12]3[c:13]([H:50])[c:14]([H:51])[c:15]4[c:19]([c:20]3[H:53])[S:18][C:17]([H:52])=[N:16]4)([H:48])[H:49])([H:46])[H:47])([H:44])[H:45])[C:21]([H:54])([H:55])[C:22]([H:56])([H:57])[C:23]1([H:58])[C:24]([H:59])([H:60])[C:25]2([H:61])[H:62])([c:26]1[c:27]([H:63])[c:28]([H:64])[c:29]([H:65])[c:30]([H:66])[c:31]1[H:67])[N:32]1[C:33]([H:68])([H:69])[C:34]([H:70])([H:71])[C:35]([H:72])([H:73])[C:36]([H:74])([H:75])[C:37]1([H:76])[H:77])([H:38])([H:39])[H:40],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77]]",66.0
