,,reaction_id,smiles,reaction_core,activation_energy
207,208,208,[C:1]([C:2]1=[C:3]([S:4](=[O:5])(=[O:6])[c:7]2[c:8]([H:33])[c:9]([H:34])[c:10]([Cl:11])[c:12]([H:35])[c:13]2[H:36])[c:14]2[c:15]([N:16]([S:17]([C:18]([H:38])([H:39])[H:40])(=[O:19])=[O:20])[H:37])[c:21]([H:41])[c:22]([H:42])[c:23]([H:43])[c:24]2[N:25]1[C:26]([C:27](=[O:28])[O:29][H:46])([H:44])[H:45])([H:30])([H:31])[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46]]",3.0
208,209,209,[C:1]([c:2]1[c:3]([H:29])[c:4]([H:30])[c:5]2[c:6]([c:7]1[H:31])[C:8]([S:9](=[O:10])(=[O:11])[c:12]1[c:13]([H:32])[c:14]([H:33])[c:15]([Cl:16])[c:17]([H:34])[c:18]1[H:35])=[C:19]([C:20]([H:36])([H:37])[H:38])[N:21]2[C:22]([C:23](=[O:24])[O:25][H:41])([H:39])[H:40])([H:26])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41]]",7.0
209,210,210,[C:1]([C:2](=[O:3])[N:4]([c:5]1[c:6]([H:33])[c:7]([H:34])[c:8]([H:35])[c:9]2[c:10]1[C:11]([S:12](=[O:13])(=[O:14])[c:15]1[c:16]([H:36])[c:17]([H:37])[c:18]([Cl:19])[c:20]([H:38])[c:21]1[H:39])=[C:22]([C:23]([H:40])([H:41])[H:42])[N:24]2[C:25]([C:26](=[O:27])[O:28][H:45])([H:43])[H:44])[H:32])([H:29])([H:30])[H:31],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45]]",3.0
210,211,211,[O:1]=[C:2]([O:3][H:23])[C:4]([O:5][c:6]1[c:7]([H:26])[c:8]([H:27])[c:9]([C:10]2=[N:11][C:12]([H:28])=[C:13]([H:29])[S:14]2)[c:15]([H:30])[c:16]1-[c:17]1[c:18]([H:31])[c:19]([H:32])[c:20]([H:33])[c:21]([H:34])[c:22]1[H:35])([H:24])[H:25],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35]]",9.0
211,212,212,[C:1]([N:2]([C:3]1=[N:4][c:5]2[c:6]([H:26])[c:7]([H:27])[c:8]([Cl:9])[c:10]([H:28])[c:11]2[C:12]([c:13]2[c:14]([H:29])[c:15]([H:30])[c:16]([H:31])[c:17]([H:32])[c:18]2[H:33])=[N+:19]([O-:20])[C:21]1([H:34])[H:35])[H:25])([H:22])([H:23])[H:24],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35]]",5.75
212,213,213,[C:1]([c:2]1[c:3]([H:35])[c:4]([H:36])[c:5]([C:6](=[O:7])[N:8]([C:9]2=[N:13][O:12][C:11]([H:39])=[C:10]2[H:38])[H:37])[c:14]([H:40])[c:15]1[N:16]([C:17](=[O:18])[C:19]1=[C:30]([N:31]([H:47])[H:48])[N:22]([c:23]2[c:24]([H:43])[c:25]([H:44])[c:26]([H:45])[c:27]([H:46])[c:28]2[F:29])[N:21]=[C:20]1[H:42])[H:41])([H:32])([H:33])[H:34],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48]]",3.0
213,214,214,[C:1]([O:2][c:3]1[c:4]([H:34])[c:5]([H:35])[c:6]([C:7](=[O:8])[N:9]([C:10]([C:11]2=[C:12]([H:39])[N:13]([c:14]3[c:15]([H:40])[c:16]([C:17]([H:41])([H:42])[H:43])[n:18][c:19]4[c:20]([H:44])[c:21]([H:45])[c:22]([O:23][C:24]([H:46])([H:47])[H:48])[c:25]([H:49])[c:26]34)[N:27]=[N:28]2)([H:37])[H:38])[H:36])[c:29]([H:50])[c:30]1[H:51])([H:31])([H:32])[H:33],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51]]",64.57
214,215,215,[O:1]=[C:2]([N:3]([C:4]([C:5]12[C:6]([H:35])([H:36])[C:7]3([H:37])[C:8]([H:38])([H:39])[C:9]([H:40])([C:10]([H:41])([H:42])[C:11]([H:43])([C:12]3([H:44])[H:45])[C:13]1([H:46])[H:47])[C:14]2([H:48])[H:49])([H:33])[H:34])[H:32])[c:15]1[c:16]([H:50])[c:17]([C:18]([N:19]2[C:20]([H:53])([H:54])[C:21]3([H:55])[C:22]([H:56])([H:57])[N:23]([H:58])[C:24]([H:59])([H:60])[C:25]([H:61])([C:26]2([H:62])[H:63])[O:27]3)([H:51])[H:52])[c:28]([H:64])[c:29]([H:65])[c:30]1[Cl:31],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65]]",15.0
215,216,216,[O:1]=[C:2]([N:3]([C:4]([c:5]1[c:6]([H:24])[c:7]([H:25])[c:8]([H:26])[c:9]([H:27])[c:10]1[H:28])([H:22])[H:23])[H:21])[C:11]1=[N:20][O:19][C:13]([C:14]2=[C:15]([H:30])[C:16]([H:31])=[C:17]([H:32])[O:18]2)=[C:12]1[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]]",70.79
216,217,217,[C:1]([C@@:2]([C:3](=[O:4])[O:5][C@@:6]1([H:40])[C:7]([H:41])([H:42])[N+:8]2([C:9]([C:10]([C:11]3=[C:12]([H:47])[N:13]([H:48])[c:14]4[c:15]([H:49])[c:16]([H:50])[c:17]([H:51])[c:18]([H:52])[c:19]43)([H:45])[H:46])([H:43])[H:44])[C:20]([H:53])([H:54])[C:21]([H:55])([H:56])[C:22]1([H:57])[C:23]([H:58])([H:59])[C:24]2([H:60])[H:61])([c:25]1[c:26]([H:62])[c:27]([H:63])[c:28]([H:64])[c:29]([H:65])[c:30]1[H:66])[N:31]1[C:32]([H:67])([H:68])[C:33]([H:69])([H:70])[C:34]([H:71])([H:72])[C:35]([H:73])([H:74])[C:36]1([H:75])[H:76])([H:37])([H:38])[H:39],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76]]",66.0
217,218,218,[C:1]([O:2][C:3]([C:4]([N:5]([c:6]1[n:7][c:8]([N:9]([H:32])[H:33])[c:10]2[c:22]([n:23]1)[N:14]([C:15]([c:16]1[c:17]([H:37])[c:18]([H:38])[c:19]([H:39])[c:20]([H:40])[c:21]1[H:41])([H:35])[H:36])[C:12]([O:13][H:34])=[N:11]2)[H:31])([H:29])[H:30])([H:27])[H:28])([H:24])([H:25])[H:26],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41]]",5.5
218,219,219,[O:1]=[C:2]([O:3][H:32])[C:4]([C@:5]([O:6][H:36])([C:7]([C@:8]([O:9][H:40])(/[C:10](=[C:11](/[c:12]1[c:13]([C:14]2([H:43])[C:15]([H:44])([H:45])[C:16]2([H:46])[H:47])[n:17][c:18]2[c:19]([H:48])[c:20]([H:49])[c:21]([H:50])[c:22]([H:51])[c:23]2[c:24]1-[c:25]1[c:26]([H:52])[c:27]([H:53])[c:28]([F:29])[c:30]([H:54])[c:31]1[H:55])[H:42])[H:41])[H:39])([H:37])[H:38])[H:35])([H:33])[H:34],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55]]",3.0
219,220,220,[O:1]=[C:2]([N:3]([C:4]1=[N:5][c:6]2[c:7]([H:27])[c:8]([H:28])[c:9]([H:29])[c:10]([H:30])[c:11]2[N:12]1[C:13]([C:14]([C:15]([O:16][H:37])([H:35])[H:36])([H:33])[H:34])([H:31])[H:32])[H:26])[c:17]1[c:18]([H:38])[c:19]([H:39])[c:20]([H:40])[c:21]([N+:22](=[O:23])[O-:24])[c:25]1[H:41],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41]]",112.2
220,221,221,[O:1]=[C:2]([N:3]([C:4]1=[N:5][c:6]2[c:7]([H:20])[c:8]([H:21])[c:9]([H:22])[c:10]([H:23])[c:11]2[N:12]1[H:24])[H:19])[c:13]1[c:14]([H:25])[c:15]([H:26])[c:16]([H:27])[c:17]([H:28])[c:18]1[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]]",64.0
221,222,222,[O:1]=[C:2]([O:3][H:31])[c:4]1[c:5]([H:32])[c:6]([H:33])[c:7](-[c:8]2[c:9]([H:34])[c:10]([H:35])[c:11]([Cl:12])[c:13]([C:14](=[O:15])[N:16]([C:17]([C:18]34[C:19]([H:39])([H:40])[C:20]5([H:41])[C:21]([H:42])([H:43])[C:22]([H:44])([C:23]([H:45])([H:46])[C:24]([H:47])([C:25]5([H:48])[H:49])[C:26]3([H:50])[H:51])[C:27]4([H:52])[H:53])([H:37])[H:38])[H:36])[c:28]2[H:54])[c:29]([H:55])[c:30]1[H:56],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56]]",40.0
222,223,223,[C:1]([C:2]([C:3]([H:38])([H:39])[H:40])([N:4]1[C:5]([H:41])([H:42])[C:6]([H:43])([H:44])[N:7]([C:8]([C:9]2=[C:10]([H:47])[N:11]=[C:12]([c:13]3[c:14]([H:48])[c:15](-[c:16]4[c:17]([H:49])[c:18]([H:50])[c:19]([H:51])[c:20]5[c:24]4[C:23]([H:54])=[C:22]([H:53])[N:21]5[H:52])[c:25]([H:55])[c:26]4[c:30]3[C:29]([H:57])=[N:28][N:27]4[H:56])[O:31]2)([H:45])[H:46])[C:32]([H:58])([H:59])[C:33]1([H:60])[H:61])[H:37])([H:34])([H:35])[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61]]",35.48
223,224,224,[C:1]([C:2]([C:3]([C:4]1=[C:5]([H:44])[C:6]([O:7][C:8]([c:9]2[c:10]([H:47])[c:11]([H:48])[c:12]([H:49])[c:13]([H:50])[c:14]2[H:51])([H:45])[H:46])=[C:15]([H:52])[C:16](=[O:17])[N:18]1[C:19]([c:20]1[c:21]([H:55])[c:22]([H:56])[c:23](-[c:24]2[c:25]([H:57])[c:26]([H:58])[c:27]([H:59])[c:28]([H:60])[c:29]2[C:30]2=[N:34][N:33]([H:61])[N:32]=[N:31]2)[c:35]([H:62])[c:36]1[H:63])([H:53])[H:54])([H:42])[H:43])([H:40])[H:41])([H:37])([H:38])[H:39],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]]",20.42
224,225,225,[O:1]=[C:2]([N:3]([C:4]([C@@:5]([O:6][H:38])([C:7]([N:8]1[C:9]([H:41])([H:42])[C:10]([H:43])([H:44])[C:11]([O:12][c:13]2[c:14]([H:46])[c:15]([H:47])[c:16]([Cl:17])[c:18]([Cl:19])[c:20]2[H:48])([H:45])[C:21]([H:49])([H:50])[C:22]1([H:51])[H:52])([H:39])[H:40])[H:37])([H:35])[H:36])[H:34])[C:23]1=[C:24]([H:53])[N:25]([H:54])[C:26](=[O:27])[C:28]([H:55])=[C:29]1[C:30]([F:31])([F:32])[F:33],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55]]",6.0
225,226,226,[C:1]([c:2]1[c:3]([Cl:4])[c:5]([H:38])[c:6]([H:39])[c:7]([O:8][C:9]2([H:40])[C:10]([H:41])([H:42])[C:11]([H:43])([H:44])[N:12]([C:13]([C@:14]([O:15][H:48])([C:16]([N:17]([C:18](=[O:19])[C:20]3=[C:21]([H:52])[N:22]([H:53])[C:23](=[O:24])[C:25]([H:54])=[C:26]3[C:27]([F:28])([F:29])[F:30])[H:51])([H:49])[H:50])[H:47])([H:45])[H:46])[C:31]([H:55])([H:56])[C:32]2([H:57])[H:58])[c:33]1[Cl:34])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",6.0
226,227,227,[C:1]([c:2]1[c:3]([H:37])[c:4]([Cl:5])[c:6]([H:38])[c:7]([H:39])[c:8]1[O:9][C:10]1([H:40])[C:11]([H:41])([H:42])[C:12]([H:43])([H:44])[N:13]([C:14]([C@:15]([O:16][H:48])([C:17]([N:18]([C:19](=[O:20])[C:21]2=[C:22]([H:52])[N:23]([H:53])[C:24](=[O:25])[C:26]([H:54])=[C:27]2[C:28]([F:29])([F:30])[F:31])[H:51])([H:49])[H:50])[H:47])([H:45])[H:46])[C:32]([H:55])([H:56])[C:33]1([H:57])[H:58])([H:34])([H:35])[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",3.0
227,228,228,[C:1]([N:2]1[C:3]([H:38])=[C:4]([C:5](=[O:6])[N:7]([C:8]([C@@:9]([O:10][H:43])([C:11]([N:12]2[C:13]([H:46])([H:47])[C:14]([H:48])([H:49])[C:15]([O:16][c:17]3[c:18]([H:51])[c:19]([H:52])[c:20]([Cl:21])[c:22]([Cl:23])[c:24]3[H:53])([H:50])[C:25]([H:54])([H:55])[C:26]2([H:56])[H:57])([H:44])[H:45])[H:42])([H:40])[H:41])[H:39])[C:27]([C:28]([F:29])([F:30])[F:31])=[C:32]([H:58])[C:33]1=[O:34])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",4.0
228,229,229,[C:1]([C:2]([O:3][c:4]1[c:5]([H:36])[c:6]([H:37])[c:7]2[c:29]([c:30]1[H:55])[C:27]([C:28]([H:52])([H:53])[H:54])=[C:9]([C:10](=[O:11])[N:12]([C:13]([C:14]([C:15]([S:16][C:17]([H:44])([H:45])[H:46])([H:42])[H:43])([H:40])[H:41])([C:18]1=[N:19][c:20]3[c:21]([H:47])[c:22]([H:48])[c:23]([H:49])[c:24]([H:50])[c:25]3[N:26]1[H:51])[H:39])[H:38])[O:8]2)([H:34])[H:35])([H:31])([H:32])[H:33],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55]]",37.0
229,230,230,[C:1]([C@:2]([C:3]([O:4][H:29])([H:27])[H:28])([N:5]([c:6]1[n:7][c:8]([S:9][C:10]([C:11]2=[C:12]([H:33])[C:13]([H:34])=[C:14]([H:35])[O:15]2)([H:31])[H:32])[n:16][c:17]2[c:22]1[S:21][C:19](=[O:20])[N:18]2[H:36])[H:30])[H:26])([H:23])([H:24])[H:25],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]]",8.28
230,231,231,[C:1]([c:2]1[c:3]([H:38])[c:4]([C:5]([N:6]2[C:7]([H:41])([H:42])[C:8]([H:43])([H:44])[c:9]3[c:10]([H:45])[c:11]([H:46])[c:12]([H:47])[c:13]([H:48])[c:14]3[C:15]2([C:16](=[O:17])[N:18]([c:19]2[c:20]([H:51])[c:21]([H:52])[c:22]([Cl:23])[c:24]([H:53])[c:25]2[Cl:26])[H:50])[H:49])([H:39])[H:40])[c:27]([H:54])[c:28]([H:55])[c:29]1[O:30][C:31]([C:32](=[O:33])[O:34][H:58])([H:56])[H:57])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",15.0
231,232,232,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]1=[C:7]([C:8]([H:28])([H:29])[H:30])[N:9]([C:10]([C:11]2=[C:12]([H:33])[C:13]([H:34])=[C:14]([H:35])[O:15]2)([H:31])[H:32])[c:16]2[c:17]([H:36])[c:18]([H:37])[c:19]([O:20][H:38])[c:21]([H:39])[c:22]21)([H:26])[H:27])([H:23])([H:24])[H:25],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]]",150.0
232,233,233,[C:1]([O:2][c:3]1[c:4]([H:36])[c:5]([H:37])[c:6]2[c:7]([O:8][c:9]3[c:10]([H:38])[c:11]([H:39])[c:12]([C:13]([C:14](=[O:15])[N:16]([C:17]4=[C:18]([H:43])[N:19]([C:20]([H:44])([H:45])[H:46])[N:21]=[C:22]4[C:23]([H:47])([H:48])[H:49])[H:42])([H:40])[H:41])[c:24]([O:25][C:26]([H:50])([H:51])[H:52])[c:27]3[H:53])[c:28]([H:54])[c:29]([H:55])[n:30][c:31]2[c:32]1[H:56])([H:33])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56]]",24.55
233,234,234,[O:1]=[C:2]([O:3][H:33])[C:4]([c:5]1[c:6]([H:35])[c:7]([H:36])[c:8]([H:37])[c:9]([H:38])[c:10]1[H:39])([N:11]1[C:12]([H:40])([H:41])[C:13]([H:42])([H:43])[O:14][C@:15]([C:16]([N:17]2[C:18]([H:47])([H:48])[C:19]([H:49])([H:50])[C:20]([O:21][c:22]3[c:23]([H:52])[c:24]([H:53])[c:25]([Cl:26])[c:27]([Cl:28])[c:29]3[H:54])([H:51])[C:30]([H:55])([H:56])[C:31]2([H:57])[H:58])([H:45])[H:46])([H:44])[C:32]1([H:59])[H:60])[H:34],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60]]",3.0
234,235,235,[C:1]([C:2]([C:3]([H:35])([H:36])[H:37])([N:4]([C:5](=[O:6])[c:7]1[c:8]([H:39])[c:9]([H:40])[c:10]2[c:11]([N:12]([c:13]3[c:14]([H:42])[c:15]([H:43])[c:16]([Cl:17])[c:18]([H:44])[c:19]3[H:45])[H:41])[n:20][c:21]([N:22]3[C:23]([H:46])([H:47])[C:24]([H:48])([H:49])[O:25][C:26]([H:50])([H:51])[C:27]3([H:52])[H:53])[n:28][c:29]2[c:30]1[H:54])[H:38])[H:34])([H:31])([H:32])[H:33],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54]]",3.0
235,236,236,[N:1]([c:2]1[n:3][c:4]([H:36])[n:5][c:6]2[c:7]1[N:8]=[C:9]([H:37])[N:10]2[C@:11]1([H:38])[O:12][C@@:13]([C:14]([S:15][C:16]([C:17]([C:18]([N:19]([C:20](=[O:21])[N:22]([C:23]([c:24]2[c:25]([H:52])[c:26]([H:53])[c:27]([H:54])[c:28]([H:55])[c:29]2[H:56])([H:50])[H:51])[H:49])[H:48])([H:46])[H:47])([H:44])[H:45])([H:42])[H:43])([H:40])[H:41])([H:39])[C@:30]([O:31][H:58])([H:57])[C@:32]1([O:33][H:60])[H:59])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60]]",21.38
236,237,237,[O:1]=[C:2]([O:3][H:30])[C:4]([O:5][c:6]1[c:7]([H:33])[c:8]([H:34])[c:9]([Cl:10])[c:11]([H:35])[c:12]1[C:13]([N:14]1[C:15]([H:38])([H:39])[C:16]([H:40])([H:41])[N:17]([S:18](=[O:19])(=[O:20])[C:21]([c:22]2[c:23]([H:44])[c:24]([H:45])[c:25]([H:46])[c:26]([H:47])[c:27]2[H:48])([H:42])[H:43])[C:28]([H:49])([H:50])[C:29]1([H:51])[H:52])([H:36])[H:37])([H:31])[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52]]",5.0
237,238,238,[C:1]([C@@:2]1([H:33])[C:3]([H:34])([H:35])[N:4]([C:5]([c:6]2[c:7]([H:38])[c:8]([Cl:9])[c:10]([H:39])[c:11]([H:40])[c:12]2[C:13]([C:14](=[O:15])[O:16][H:43])([H:41])[H:42])([H:36])[H:37])[C:17]([H:44])([H:45])[C:18]([H:46])([H:47])[N:19]1[S:20](=[O:21])(=[O:22])[C:23]([c:24]1[c:25]([H:50])[c:26]([H:51])[c:27]([H:52])[c:28]([H:53])[c:29]1[H:54])([H:48])[H:49])([H:30])([H:31])[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54]]",3.0
238,239,239,[C:1]([C:2]([C:3]([H:30])([H:31])[H:32])([C:4]1=[N:5][N:6]=[C:7]2[C:8]([H:33])=[C:9]([H:34])[C:10]([C:11]3=[C:15]([c:16]4[c:17]([H:36])[c:18]([F:19])[c:20]([H:37])[c:21]([H:38])[c:22]4[F:23])[N:14]=[C:13]([H:35])[O:12]3)=[C:24]([H:39])[N:25]12)[H:29])([H:26])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]]",3.0
239,240,240,[O:1]=[C:2]([C:3]([C:4]1([H:30])[C:5]([H:31])([H:32])[C:6]([H:33])([H:34])[C:7]([H:35])([H:36])[C:8]([H:37])([H:38])[C:9]([H:39])([H:40])[C:10]1([H:41])[H:42])([H:28])[H:29])[N:11]([c:12]1[c:13]([H:44])[c:14]([H:45])[c:15]([H:46])[c:16]2[c:27]1[C:26]([H:56])=[C:25]([H:55])[N:19]([C@@:20]1([H:47])[C:21]([H:48])([H:49])[C:22]([H:50])([H:51])[N:23]([H:52])[C:24]1([H:53])[H:54])[C:17]2=[O:18])[H:43],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56]]",3.0
240,241,241,[O:1]=[C:2]1[N:3]([H:37])[c:4]2[c:5]([O:6][H:38])[c:7]([H:39])[c:8]([H:40])[c:9]([C@@:10]([O:11][H:42])([C:12]([N:13]([C:14]([C:15]([c:16]3[c:17]([H:50])[c:18]([H:51])[c:19]([H:52])[c:20]([C:21]([N:22]4[C:23]([H:55])([H:56])[C:24]([H:57])([H:58])[C:25]([c:26]5[c:27]([H:60])[c:28]([H:61])[c:29]([H:62])[c:30]([H:63])[c:31]5[H:64])([H:59])[C:32]([H:65])([H:66])[C:33]4([H:67])[H:68])([H:53])[H:54])[c:34]3[H:69])([H:48])[H:49])([H:46])[H:47])[H:45])([H:43])[H:44])[H:41])[c:35]2[S:36]1,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69]]",27.0
241,242,242,[Cl:1][c:2]1[c:3]([H:18])[c:4]([H:19])[c:5]([H:20])[c:6]([H:21])[c:7]1[C:8]([N:9]1[C:10]([H:24])([H:25])[C:11]([H:26])([H:27])[C:12]2=[C:16]([C:15]([H:29])=[C:14]([H:28])[S:13]2)[C:17]1([H:30])[H:31])([H:22])[H:23],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]]",35.0
242,243,243,[C:1]([O:2][C:3](=[O:4])[C@:5]([c:6]1[c:7]([H:26])[c:8]([H:27])[c:9]([H:28])[c:10]([H:29])[c:11]1[Cl:12])([N:13]1[C:14]([H:30])([H:31])[C:15]([H:32])([H:33])[C:16]2=[C:20]([C:19]([H:35])=[C:18]([H:34])[S:17]2)[C:21]1([H:36])[H:37])[H:25])([H:22])([H:23])[H:24],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37]]",150.0
243,244,244,[O:1]=[C:2]([N:3]([O:4][H:22])[H:21])[c:5]1[c:6]([H:23])[c:7]([H:24])[c:8]([N:9]([S:10](=[O:11])(=[O:12])[c:13]2[c:14]([H:26])[c:15]([H:27])[c:16]([H:28])[c:17]([H:29])[c:18]2[H:30])[H:25])[c:19]([H:31])[c:20]1[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]]",12.0
