,,reaction_id,smiles,reaction_core,activation_energy
35,35,35,[C:1]([C:2]([S:3](=[O:4])(=[O:5])[C:6]([C:7]([C:8]([C:9]12[C:10]([H:44])([H:45])[C:11]([H:46])([H:47])[C:12]([C:13]3=[N:14][N:15]=[C:16]([c:17]4[c:18]([H:48])[c:19]([H:49])[c:20]([H:50])[c:21]([H:51])[c:22]4[C:23]([F:24])([F:25])[F:26])[N:27]3[C:28]([H:52])([H:53])[H:54])([C:29]([H:55])([H:56])[C:30]1([H:57])[H:58])[C:31]([H:59])([H:60])[C:32]2([H:61])[H:62])([H:42])[H:43])([H:40])[H:41])([H:38])[H:39])([H:36])[H:37])([H:33])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62]]",3.0
36,36,36,[C:1]([O:2][c:3]1[c:4]([H:38])[c:5]([H:39])[c:6]([N:7]([C:8](=[O:9])[C:10]2=[C:11]([H:40])[C:12]([H:41])=[C:13]([H:42])[O:14]2)[C:15]([C:16](=[O:17])[N:18]([C:19]2([H:45])[C:20]([H:46])([H:47])[C:21]([H:48])([H:49])[C:22]([H:50])([H:51])[C:23]2([H:52])[H:53])[H:44])([c:24]2[c:25]([H:54])[c:26]([H:55])[c:27]([H:56])[c:28]([H:57])[c:29]2[F:30])[H:43])[c:31]([O:32][C:33]([H:58])([H:59])[H:60])[c:34]1[H:61])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61]]",150.0
37,37,37,[C:1]([O:2][c:3]1[c:4]([H:37])[c:5]([H:38])[c:6]([H:39])[c:7]([N:8]([C:9](=[O:10])[c:11]2[c:12]([H:41])[c:13]([H:42])[c:14]([H:43])[c:15]([C:16]([C:17]3=[C:25]([c:26]4[c:27]([H:54])[c:28]([H:55])[c:29]([H:56])[c:30]([H:57])[c:31]4[H:58])[N:21]([C:22]([C:23]([O:24][H:53])([H:51])[H:52])([H:49])[H:50])[N:20]=[C:18]3[C:19]([H:46])([H:47])[H:48])([H:44])[H:45])[c:32]2[H:59])[H:40])[c:33]1[H:60])([H:34])([H:35])[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60]]",146.0
38,38,38,[C:1]([c:2]1[c:3]([H:40])[c:4]([H:41])[c:5]2[c:35]([c:36]1[H:74])[O:34][C:7]([C:8]([N+:9]13[C:10]([H:44])([H:45])[C:11]([H:46])([H:47])[C:12]([H:48])([C:13]([H:49])([H:50])[C:14]1([H:51])[H:52])[C@:15]([O:16][C:17](=[O:18])[C@:19]([C:20]([H:54])([H:55])[H:56])([c:21]1[c:22]([H:57])[c:23]([H:58])[c:24]([H:59])[c:25]([H:60])[c:26]1[H:61])[N:27]1[C:28]([H:62])([H:63])[C:29]([H:64])([H:65])[C:30]([H:66])([H:67])[C:31]([H:68])([H:69])[C:32]1([H:70])[H:71])([H:53])[C:33]3([H:72])[H:73])([H:42])[H:43])=[N:6]2)([H:37])([H:38])[H:39],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74]]",150.0
39,39,39,[O:1]=[C:2]([c:3]1[c:4]([H:23])[c:5]([H:24])[c:6]([H:25])[c:7]([Cl:8])[c:9]1[Cl:10])[N:11]1[C:12]([H:26])([H:27])[C:13]([H:28])([H:29])[N:14]([c:15]2[c:16]([H:30])[c:17]([H:31])[c:18]([H:32])[c:19]([H:33])[n:20]2)[C:21]([H:34])([H:35])[C:22]1([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37]]",150.0
40,40,40,[C:1]([c:2]1[c:3]([H:56])[c:4]2[c:5]([C:6](=[O:7])[N:8]([C:9]([C@:10]([C:11]([H:61])([H:62])[H:63])([c:12]3[c:13]([H:64])[c:14]([H:65])[c:15]([H:66])[c:16]([H:67])[c:17]3[H:68])[H:60])([H:58])[H:59])[H:57])[c:18]([O:19][H:69])[c:20]([O:21][H:70])[c:22]([H:71])[c:23]2[c:24]([O:25][H:72])[c:26]1-[c:27]1[c:28]([C:29]([H:73])([H:74])[H:75])[c:30]([H:76])[c:31]2[c:32]([C:33](=[O:34])[N:35]([C:36]([C@:37]([C:38]([H:81])([H:82])[H:83])([c:39]3[c:40]([H:84])[c:41]([H:85])[c:42]([H:86])[c:43]([H:87])[c:44]3[H:88])[H:80])([H:78])[H:79])[H:77])[c:45]([O:46][H:89])[c:47]([O:48][H:90])[c:49]([H:91])[c:50]2[c:51]1[O:52][H:92])([H:53])([H:54])[H:55],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92]]",34.67
41,41,41,[C:1]([C:2]1=[C:3]([H:20])[N:4]([C:5]([c:6]2[c:7]([H:23])[c:8]([H:24])[c:9]([H:25])[c:10]([H:26])[c:11]2[H:27])([H:21])[H:22])[C:12](=[O:13])[N:14]([H:28])[C:15]1=[O:16])([H:17])([H:18])[H:19],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]]",20.0
42,42,42,[C:1]([N:2]1[C:3]([H:30])([H:31])[C:4]([H:32])([H:33])[N:5]([C:6]([C:7](=[O:8])[N:9]2[c:10]3[c:11]([H:36])[c:12]([H:37])[c:13]([H:38])[c:14]([H:39])[c:15]3[C:16](=[O:17])[N:18]([H:40])[c:19]3[c:20]([H:41])[c:21]([H:42])[c:22]([H:43])[n:23][c:24]32)([H:34])[H:35])[C:25]([H:44])([H:45])[C:26]1([H:46])[H:47])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47]]",3.0
43,43,43,[C:1]([C:2]([O:3][c:4]1[c:5]([H:38])[c:6]2[n:7][c:8]([H:39])[c:9]([C:10]([N:11]([H:40])[H:41])=[O:12])[c:13]([N:14]([c:15]3[c:16]([H:43])[c:17]([H:44])[c:18]([C:19]([H:45])([H:46])[H:47])[c:20]([H:48])[c:21]3[F:22])[H:42])[c:23]2[c:24]([H:49])[c:25]1[N:26]1[C:27]([H:50])([H:51])[C:28]([H:52])([H:53])[N:29]([C:30]([H:54])([H:55])[H:56])[C:31]([H:57])([H:58])[C:32]1([H:59])[H:60])([H:36])[H:37])([H:33])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60]]",26.0
44,44,44,[C:1]([C:2]1=[C:3]([H:32])[C:4]([C@:5]([O:6][H:34])([C@:7]([C:8]([H:35])([H:36])[H:37])([O:9][C:10]([c:11]2[c:12]([H:40])[c:13]([H:41])[c:14](-[c:15]3[c:16]([H:42])[c:17]([H:43])[c:18]([H:44])[c:19]([H:45])[c:20]3[H:46])[c:21]([H:47])[c:22]2[H:48])([H:38])[H:39])[C:23](=[O:24])[N:25]([O:26][H:50])[H:49])[H:33])=[N:27][O:28]1)([H:29])([H:30])[H:31],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50]]",15.85
45,45,45,[N:1]#[C:2][C:3]1([N:4]([C:5](=[O:6])[C@:7]2([H:33])[C:8]([H:34])([H:35])[C:9]([H:36])([H:37])[C:10]([H:38])([H:39])[C:11]([H:40])([H:41])[C@:12]2([C:13](=[O:14])[N:15]2[C:16]([H:43])([H:44])[C:17]([H:45])([H:46])[N:18]([C:19]3=[N:20][c:21]4[c:22]([H:47])[c:23]([H:48])[n:24][c:25]([H:49])[c:26]4[S:27]3)[C:28]([H:50])([H:51])[C:29]2([H:52])[H:53])[H:42])[H:32])[C:30]([H:54])([H:55])[C:31]1([H:56])[H:57],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57]]",17.78
46,46,46,[C:1]([c:2]1[c:3]([H:37])[c:4]([H:38])[c:5]([N:6]([C:7](=[O:8])[C:9]2=[C:10]([H:40])[S:11][C:12]([H:41])=[N:13]2)[H:39])[c:14]([H:42])[c:15]1[N:16]1[C:17]([H:43])=[N:18][c:19]2[c:20]([H:44])[c:21]([H:45])[c:22]([N:23]3[C:24]([H:46])([H:47])[C:25]([H:48])([H:49])[N:26]([C:27]([H:50])([H:51])[H:52])[C:28]([H:53])([H:54])[C:29]3([H:55])[H:56])[c:30]([H:57])[c:31]2[C:32]1=[O:33])([H:34])([H:35])[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57]]",3.0
47,47,47,[N:1]([C:2](=[O:3])[N:4]1[c:5]2[c:6]([H:21])[c:7]([H:22])[c:8]([H:23])[c:9]([H:24])[c:10]2[C:11]([H:25])=[C:12]([H:26])[c:13]2[c:14]([H:27])[c:15]([H:28])[c:16]([H:29])[c:17]([H:30])[c:18]21)([H:19])[H:20],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]]",7.0
48,48,48,[O:1]=[C:2]([N:3]([C:4]1=[N:5][c:6]2[c:7]([H:31])[c:8]([H:32])[c:9]([H:33])[c:10]([H:34])[c:11]2[N:12]1[C:13]([C:14]([N:15]1[C:16]([H:39])([H:40])[C:17]([H:41])([H:42])[O:18][C:19]([H:43])([H:44])[C:20]1([H:45])[H:46])([H:37])[H:38])([H:35])[H:36])[H:30])[c:21]1[c:22]([H:47])[c:23]([H:48])[c:24]([H:49])[c:25]([N+:26](=[O:27])[O-:28])[c:29]1[H:50],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50]]",56.23
49,49,49,[C:1]([C:2]([C:3]([C:4]([C:5]1=[N:6][C:7]2([C:8]([H:42])([H:43])[C:9]([H:44])([H:45])[C:10]([H:46])([H:47])[C:11]2([H:48])[H:49])[C:12](=[O:13])[N:14]1[C:15]([c:16]1[c:17]([H:52])[c:18]([H:53])[c:19](-[c:20]2[c:21]([H:54])[c:22]([H:55])[c:23]([H:56])[c:24]([H:57])[c:25]2[C:26]2=[N:30][N:29]([H:58])[N:28]=[N:27]2)[c:31]([H:59])[c:32]1[H:60])([H:50])[H:51])([H:40])[H:41])([H:38])[H:39])([H:36])[H:37])([H:33])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60]]",17.78
50,50,50,[C:1]([C:2]([O:3][c:4]1[c:5]([H:42])[c:6]([H:43])[c:7]([O:8][c:9]2[c:10]([H:44])[c:11]([H:45])[c:12]([S:13](=[O:14])(=[O:15])[N:16]([C:17](=[O:18])[c:19]3[c:20]([H:47])[c:21]([H:48])[c:22]([H:49])[c:23](-[c:24]4[c:25]([H:50])[c:26]([H:51])[c:27]([Cl:28])[c:29]([Cl:30])[c:31]4[H:52])[c:32]3[H:53])[H:46])[c:33]([H:54])[c:34]2[H:55])[c:35]([H:56])[c:36]1[H:57])([H:40])[H:41])([H:37])([H:38])[H:39],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57]]",11.48
51,51,51,[O:1]=[C:2]1[N:3]([H:31])[c:4]2[c:5]([O:6][H:32])[c:7]([H:33])[c:8]([H:34])[c:9]([C@@:10]([O:11][H:36])([C:12]([N:13]([C:14]([C:15]([C:16]([O:17][C:18]([C:19]([O:20][C:21]([C:22]([c:23]3[c:24]([H:54])[c:25]([H:55])[c:26]([H:56])[c:27]([H:57])[c:28]3[H:58])([H:52])[H:53])([H:50])[H:51])([H:48])[H:49])([H:46])[H:47])([H:44])[H:45])([H:42])[H:43])([H:40])[H:41])[H:39])([H:37])[H:38])[H:35])[c:29]2[S:30]1,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",9.0
52,52,52,[O:1]=[C:2]([c:3]1[c:4]([H:36])[c:5]([H:37])[c:6]([C:7]2=[N:8][O:9][C:10](=[O:11])[N:12]2[H:38])[c:13]([H:39])[c:14]1[H:40])[N:15]1[C:16]([H:41])([H:42])[C:17]([H:43])([H:44])[C:18]([N:19]2[C:20]([H:46])([H:47])[C:21]([H:48])([H:49])[C:22]([O:23][c:24]3[c:25]([H:51])[c:26]([H:52])[c:27]([Cl:28])[c:29]([Cl:30])[c:31]3[H:53])([H:50])[C:32]([H:54])([H:55])[C:33]2([H:56])[H:57])([H:45])[C:34]([H:58])([H:59])[C:35]1([H:60])[H:61],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61]]",3.0
53,53,53,[N:1]([c:2]1[n:3][c:4]([N:5]([C:6]([c:7]2[c:8]([H:32])[c:9]([H:33])[c:10]([H:34])[c:11]([H:35])[c:12]2[H:36])([H:30])[H:31])[H:29])[n:13][c:14]2[c:15]1[N:16]=[C:17]([O:18][H:37])[N:19]2[C:20]([c:21]1[c:22]([H:40])[c:23]([H:41])[c:24]([H:42])[c:25]([H:43])[c:26]1[H:44])([H:38])[H:39])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]]",11.0
54,54,54,[O:1]=[C:2]([O:3][C@@:4]1([H:34])[C:5]([H:35])([H:36])[N+:6]2([C:7]([C:8]([C:9]([O:10][c:11]3[c:12]([H:43])[c:13]([H:44])[c:14]([H:45])[c:15]([H:46])[c:16]3[H:47])([H:41])[H:42])([H:39])[H:40])([H:37])[H:38])[C:17]([H:48])([H:49])[C:18]([H:50])([H:51])[C:19]1([H:52])[C:20]([H:53])([H:54])[C:21]2([H:55])[H:56])[C:22]([O:23][H:57])([C:24]1=[C:25]([H:58])[C:26]([H:59])=[C:27]([H:60])[S:28]1)[C:29]1=[C:30]([H:61])[C:31]([H:62])=[C:32]([H:63])[S:33]1,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]]",140.0
55,55,55,[C:1]([C:2]1([C:3]([H:30])([H:31])[H:32])[S:4][C@:5]2([H:33])[C@@:6]([N:7]([C:8](=[O:9])[C:10]([C:11](=[O:12])[O:13][H:37])([c:14]3[c:15]([H:38])[c:16]([H:39])[c:17]([H:40])[c:18]([H:41])[c:19]3[H:42])[H:36])[H:35])([H:34])[C:20](=[O:21])[N:22]2[C@:23]1([C:24](=[O:25])[O:26][H:44])[H:43])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]]",6.92
56,56,56,[C:1]([C:2](=[O:3])[N:4]([C:5]1=[N:6][C:7]([C:8]([C:9]([c:10]2[c:11]([H:30])[c:12]([H:31])[c:13]([N:14]([C:15](=[N:16][H:33])[N:17]([H:34])[H:35])[H:32])[c:18]([H:36])[c:19]2[H:37])([H:28])[H:29])([H:26])[H:27])=[C:20]([H:38])[S:21]1)[H:25])([H:22])([H:23])[H:24],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38]]",3.98
57,57,57,[O:1]=[C:2]([O:3][H:34])[C:4]([C:5]1([H:37])[C:6]([H:38])([H:39])[C:7]([H:40])([H:41])[C:8]([c:9]2[c:10]([H:43])[c:11]([H:44])[c:12](-[c:13]3[c:14]([H:45])[c:15]([H:46])[c:16]([N:17]([c:18]4[c:19]([H:48])[c:20]([H:49])[c:21]([C:22]([F:23])([F:24])[F:25])[n:26][c:27]4[H:50])[H:47])[c:28]([H:51])[n:29]3)[c:30]([H:52])[c:31]2[H:53])([H:42])[C:32]([H:54])([H:55])[C:33]1([H:56])[H:57])([H:35])[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57]]",3.0
58,58,58,[C:1]([C:2]([C:3]([H:40])([H:41])[H:42])([C:4]([N:5]1[C:6](=[O:7])[N:8]([C:9]([H:45])([H:46])[H:47])[C:10](=[O:11])[C:12]2=[C:35]1[S:34][C:22]([C:23]([c:24]1[c:25]([H:58])[c:26]([H:59])[c:27]([H:60])[c:28]([H:61])[c:29]1[C:30]([F:31])([F:32])[F:33])([H:56])[H:57])=[C:13]2[C:14](=[O:15])[N:16]1[C:17]([H:48])([H:49])[C:18]([H:50])([H:51])[C@:19]([O:20][H:53])([H:52])[C:21]1([H:54])[H:55])([H:43])[H:44])[H:39])([H:36])([H:37])[H:38],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61]]",27.0
59,59,59,[C:1]([C:2]([C:3]([H:39])([H:40])[H:41])([C:4]([N:5]1[C:6](=[O:7])[N:8]([C:9]([H:44])([H:45])[H:46])[C:10](=[O:11])[C:12]2=[C:34]1[S:33][C:21]([C:22]([c:23]1[c:24]([H:57])[c:25]([H:58])[c:26]([H:59])[c:27]([H:60])[c:28]1[C:29]([F:30])([F:31])[F:32])([H:55])[H:56])=[C:13]2[C:14](=[O:15])[N:16]1[C:17]([H:47])([H:48])[C:18]([H:49])([H:50])[C:19]([H:51])([H:52])[C:20]1([H:53])[H:54])([H:42])[H:43])[H:38])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60]]",150.0
60,60,60,[O:1]=[C:2]1[C:3]([H:40])([H:41])[O:4][c:5]2[c:6]([C:7]([C:8]([N:9]([C:10]([C:11]([N:12]([C:13](=[O:14])[C:15]([C:16]([N:17]([C:18]([C:19]([c:20]3[c:21]([H:60])[c:22]([H:61])[c:23]([Cl:24])[c:25]([Cl:26])[c:27]3[H:62])([H:58])[H:59])([H:56])[H:57])[H:55])([H:53])[H:54])([H:51])[H:52])[C:28]3([H:63])[C:29]([H:64])([H:65])[C:30]([H:66])([H:67])[C:31]([H:68])([H:69])[C:32]([H:70])([H:71])[C:33]3([H:72])[H:73])([H:49])[H:50])([H:47])[H:48])[H:46])([H:44])[H:45])([H:42])[H:43])[c:34]([H:74])[c:35]([H:75])[c:36]([O:37][H:76])[c:38]2[N:39]1[H:77],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77]]",38.0
61,61,61,[C:1]([O:2][C:3]([C:4]([C:5]([C:6]([H:41])([H:42])[H:43])([N:7]1[N:8]=[C:9]([C:10]([H:44])([H:45])[H:46])[C:11]([C:12](=[O:13])[N:14]([C@@:15]([C:16]([H:49])([H:50])[H:51])([C:17]([C:18]([H:52])([H:53])[H:54])([C:19]([H:55])([H:56])[H:57])[C:20]([H:58])([H:59])[H:60])[H:48])[H:47])=[C:21]1[N:22]([S:23](=[O:24])(=[O:25])[c:26]1[c:27]([H:62])[c:28]([H:63])[c:29]([C:30]([H:64])([H:65])[H:66])[c:31]([H:67])[c:32]1[H:68])[H:61])[H:40])([H:38])[H:39])([H:36])[H:37])([H:33])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68]]",3.9
62,62,62,[C:1]([c:2]1[c:3]([H:35])[c:4]([H:36])[c:5]([S:6](=[O:7])(=[O:8])[N:9]([C:10]2=[C:11]([C:12](=[O:13])[N:14]([C@@:15]([C:16]([H:40])([H:41])[H:42])([C:17]([C:18]([H:43])([H:44])[H:45])([C:19]([H:46])([H:47])[H:48])[C:20]([H:49])([H:50])[H:51])[H:39])[H:38])[C:21]([C:22]([H:52])([H:53])[H:54])=[N:23][N:24]2[C:25]([C:26]([F:27])([F:28])[F:29])([H:55])[H:56])[H:37])[c:30]([H:57])[c:31]1[H:58])([H:32])([H:33])[H:34],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",17.0
63,63,63,[C:1]([C:2]([N:3]1[N:4]=[C:5]([C:6]([H:34])([H:35])[H:36])[C:7]([C:8](=[O:9])[N:10]([C@@:11]([C:12]([H:39])([H:40])[H:41])([C:13]([C:14]([H:42])([H:43])[H:44])([C:15]([H:45])([H:46])[H:47])[C:16]([H:48])([H:49])[H:50])[H:38])[H:37])=[C:17]1[N:18]([S:19](=[O:20])(=[O:21])[c:22]1[c:23]([H:52])[c:24]([H:53])[c:25]([C:26]([H:54])([H:55])[H:56])[c:27]([H:57])[c:28]1[H:58])[H:51])([H:32])[H:33])([H:29])([H:30])[H:31],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",4.2
64,64,64,[C:1]([O:2][C:3]([C:4]([C:5]([H:38])([H:39])[H:40])([N:6]1[N:7]=[C:8]([C:9]([H:41])([H:42])[H:43])[C:10]([C:11](=[O:12])[N:13]([C@@:14]([C:15]([H:46])([H:47])[H:48])([C:16]([C:17]([H:49])([H:50])[H:51])([C:18]([H:52])([H:53])[H:54])[C:19]([H:55])([H:56])[H:57])[H:45])[H:44])=[C:20]1[N:21]([S:22](=[O:23])(=[O:24])[c:25]1[c:26]([H:59])[c:27]([H:60])[c:28]([C:29]([H:61])([H:62])[H:63])[c:30]([H:64])[c:31]1[H:65])[H:58])[H:37])([H:35])[H:36])([H:32])([H:33])[H:34],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65]]",6.0
65,65,65,[C:1]([C:2]([C:3]([C:4]([C:5]([H:40])([H:41])[H:42])([H:38])[H:39])([N:6]1[N:7]=[C:8]([C:9]([H:43])([H:44])[H:45])[C:10]([C:11](=[O:12])[N:13]([C@@:14]([C:15]([H:48])([H:49])[H:50])([C:16]([C:17]([H:51])([H:52])[H:53])([C:18]([H:54])([H:55])[H:56])[C:19]([H:57])([H:58])[H:59])[H:47])[H:46])=[C:20]1[N:21]([S:22](=[O:23])(=[O:24])[c:25]1[c:26]([H:61])[c:27]([H:62])[c:28]([C:29]([H:63])([H:64])[H:65])[c:30]([H:66])[c:31]1[H:67])[H:60])[H:37])([H:35])[H:36])([H:32])([H:33])[H:34],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67]]",43.0
66,66,66,[C:1]([c:2]1[c:3]([H:34])[c:4]([H:35])[c:5]([S:6](=[O:7])(=[O:8])[N:9]([C:10]2=[C:11]([C:12](=[O:13])[N:14]([C@@:15]([C:16]([H:39])([H:40])[H:41])([C:17]([C:18]([H:42])([H:43])[H:44])([C:19]([H:45])([H:46])[H:47])[C:20]([H:48])([H:49])[H:50])[H:38])[H:37])[C:21]([C:22]([H:51])([H:52])[H:53])=[N:23][N:24]2[C:25]([C:26]([H:54])([H:55])[H:56])([C:27]([H:57])([H:58])[H:59])[C:28]([H:60])([H:61])[H:62])[H:36])[c:29]([H:63])[c:30]1[H:64])([H:31])([H:32])[H:33],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64]]",37.0
