,,reaction_id,smiles,reaction_core,activation_energy
35,36,36,[c:1]1([H:27])[c:2]([H:28])[c:3]([H:29])[c:4]([C@:5]([C@@:6]([c:7]2[c:8]([H:32])[c:9]([H:33])[c:10]([H:34])[c:11]([H:35])[c:12]2[H:36])([N:13]2[C:14]([H:37])([H:38])[C:15]([H:39])([H:40])[C:16]([H:41])([H:42])[C:17]([H:43])([H:44])[C:18]2([H:45])[H:46])[H:31])([N:19]2[C:20]([H:47])([H:48])[C:21]([H:49])([H:50])[C:22]([H:51])([H:52])[C:23]([H:53])([H:54])[C:24]2([H:55])[H:56])[H:30])[c:25]([H:57])[c:26]1[H:58],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",13.8
36,37,37,[C:1]([C@@:2]([C:3](=[O:4])[O:5][C@@:6]1([H:40])[C:7]([H:41])([H:42])[N+:8]2([C:9]([C:10]([C:11]([O:12][c:13]3[c:14]([H:49])[c:15]([H:50])[c:16]([F:17])[c:18]([H:51])[c:19]3[H:52])([H:47])[H:48])([H:45])[H:46])([H:43])[H:44])[C:20]([H:53])([H:54])[C:21]([H:55])([H:56])[C:22]1([H:57])[C:23]([H:58])([H:59])[C:24]2([H:60])[H:61])([c:25]1[c:26]([H:62])[c:27]([H:63])[c:28]([H:64])[c:29]([H:65])[c:30]1[H:66])[N:31]1[C:32]([H:67])([H:68])[C:33]([H:69])([H:70])[C:34]([H:71])([H:72])[C:35]([H:73])([H:74])[C:36]1([H:75])[H:76])([H:37])([H:38])[H:39],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76]]",66.0
37,38,38,[C:1]([O:2][C:3]([C:4]([N:5]([C:6]([c:7]1[c:8]([H:40])[c:9]([H:41])[c:10]([N:11]([c:12]2[n:13][c:14]([H:43])[c:15]3[c:16]([H:44])[c:17](-[c:18]4[c:19]([H:45])[c:20]([H:46])[n:21][c:22]([H:47])[c:23]4[H:48])[c:24]([H:49])[c:25]([H:50])[c:26]3[n:27]2)[H:42])[c:28]([H:51])[c:29]1[H:52])([H:38])[H:39])[H:37])([H:35])[H:36])([H:33])[H:34])([H:30])([H:31])[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52]]",42.66
38,39,39,[C:1]([O:2][C:3]([C:4]([N:5]([C:6]([H:37])([H:38])[H:39])[c:7]1[c:8]([H:40])[c:9]([H:41])[c:10]([N:11]([c:12]2[n:13][c:14]([H:43])[c:15]3[c:16]([H:44])[c:17](-[c:18]4[c:19]([H:45])[c:20]([H:46])[n:21][c:22]([H:47])[c:23]4[H:48])[c:24]([H:49])[c:25]([H:50])[c:26]3[n:27]2)[H:42])[c:28]([H:51])[c:29]1[H:52])([H:35])[H:36])([H:33])[H:34])([H:30])([H:31])[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52]]",75.86
39,40,40,[C:1]([S:2](=[O:3])(=[O:4])[N:5]1[C:6]([H:39])([H:40])[C:7]([H:41])([H:42])[N:8]([C:9]([C:10]2=[C:11]([H:45])[c:12]3[n:13][c:14](-[c:15]4[c:16]([H:46])[c:17]([H:47])[c:18]([H:48])[c:19]5[c:23]4[C:22]([H:50])=[N:21][N:20]5[H:49])[n:24][c:25]([N:26]4[C:27]([H:51])([H:52])[C:28]([H:53])([H:54])[O:29][C:30]([H:55])([H:56])[C:31]4([H:57])[H:58])[c:32]3[S:33]2)([H:43])[H:44])[C:34]([H:59])([H:60])[C:35]1([H:61])[H:62])([H:36])([H:37])[H:38],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62]]",14.79
40,41,41,[O:1]=[C:2]([C:3]1=[C:4]([H:18])[S:5][C:6]2=[C:7]1[C:8]([H:19])([H:20])[C:9]([H:21])([H:22])[C:10]([H:23])([H:24])[C:11]2([H:25])[H:26])[N:12]1[C:13]([H:27])([H:28])[C:14]([H:29])([H:30])[C:15]([H:31])([H:32])[C:16]([H:33])([H:34])[C:17]1([H:35])[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]]",117.49
41,42,42,[C:1]([C@@:2]([C:3](=[O:4])[N:5]([C:6]([C:7]([N:8]1[C:9]([H:36])([H:37])[C:10]([H:38])([H:39])[C:11]([H:40])([H:41])[C:12]1([H:42])[H:43])([H:34])[H:35])([H:32])[H:33])[H:31])([c:13]1[c:14]([H:44])[c:15]([H:45])[c:16]([O:17][S:18](=[O:19])(=[O:20])[C:21]([F:22])([F:23])[F:24])[c:25]([H:46])[c:26]1[H:47])[H:30])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47]]",3.0
42,43,43,[C:1]([S:2](=[O:3])(=[O:4])[c:5]1[c:6]([H:41])[c:7]([H:42])[c:8]([C:9]2=[N:10][N:11]=[C:12](/[C:13](=[C:14](/[C:15]3=[N:16][N:17]=[C:18]([c:19]4[c:20]([H:45])[c:21]([H:46])[c:22]([C:23]#[N:24])[c:25]([H:47])[c:26]4[H:48])[O:27]3)[H:44])[H:43])[N:28]2[c:29]2[c:30]([H:49])[c:31]([H:50])[c:32]([H:51])[c:33]([H:52])[c:34]2[Cl:35])[n:36][c:37]1[H:53])([H:38])([H:39])[H:40],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53]]",3.0
43,44,44,[c:1]1([H:16])[c:2]([H:17])[c:3]([H:18])[c:4]([C:5]2=[c:13]3[c:8]([c:9]([H:20])[c:10]([H:21])[c:11]([H:22])[c:12]3[H:23])=[N:7][N:6]2[H:19])[c:14]([H:24])[c:15]1[H:25],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25]]",3.0
44,45,45,[C:1]([O:2][c:3]1[c:4]([H:20])[c:5]([H:21])[c:6]([C:7]([C:8]2=[C:13]([N:14]([H:27])[H:28])[N:12]([H:26])[N:11]=[C:9]2[N:10]([H:24])[H:25])([H:22])[H:23])[c:15]([H:29])[c:16]1[H:30])([H:17])([H:18])[H:19],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]]",5.37
45,46,46,[C:1]([C@@:2]([C:3](=[O:4])[O:5][C@@:6]1([H:40])[C:7]([H:41])([H:42])[N+:8]2([C:9]([C:10]([O:11][C:12]([C:13]([c:14]3[c:15]([H:51])[c:16]([H:52])[c:17]([H:53])[c:18]([H:54])[c:19]3[H:55])([H:49])[H:50])([H:47])[H:48])([H:45])[H:46])([H:43])[H:44])[C:20]([H:56])([H:57])[C:21]([H:58])([H:59])[C:22]1([H:60])[C:23]([H:61])([H:62])[C:24]2([H:63])[H:64])([c:25]1[c:26]([H:65])[c:27]([H:66])[c:28]([H:67])[c:29]([H:68])[c:30]1[H:69])[N:31]1[C:32]([H:70])([H:71])[C:33]([H:72])([H:73])[C:34]([H:74])([H:75])[C:35]([H:76])([H:77])[C:36]1([H:78])[H:79])([H:37])([H:38])[H:39],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79]]",102.0
46,47,47,[C:1]([O:2][c:3]1[c:4]([H:35])[c:5]2[n:6][n:7][c:8]([C:9]([N:10]([H:36])[H:37])=[O:11])[c:12]([N:13]([c:14]3[c:15]([H:39])[c:16]([H:40])[c:17]([F:18])[c:19]([H:41])[c:20]3[F:21])[H:38])[c:22]2[c:23]([H:42])[c:24]1[N:25]1[C:26]([H:43])([H:44])[C:27]([H:45])([H:46])[N:28]([C:29]([H:47])([H:48])[H:49])[C:30]([H:50])([H:51])[C:31]1([H:52])[H:53])([H:32])([H:33])[H:34],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53]]",33.0
47,48,48,[O:1]=[C:2]([N:3]([C:4]([C:5]12[C:6]([H:33])([H:34])[C:7]3([H:35])[C:8]([H:36])([H:37])[C:9]([H:38])([C:10]([H:39])([H:40])[C:11]([H:41])([C:12]3([H:42])[H:43])[C:13]1([H:44])[H:45])[C:14]2([H:46])[H:47])([H:31])[H:32])[H:30])[c:15]1[c:16]([H:48])[c:17]([N:18]2[N:19]=[C:20]([H:49])[C:21](=[O:22])[N:23]([H:50])[C:24]2=[O:25])[c:26]([H:51])[c:27]([H:52])[c:28]1[Cl:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52]]",83.83
48,49,49,[C:1]([C:2]([C:3]([N:4]([C:5](=[O:6])[C:7]([S:8][c:9]1[c:10]([H:33])[c:11]([H:34])[c:12]([S:13](=[O:14])(=[O:15])[N:16]2[C:17]([H:35])([H:36])[C:18]([H:37])([H:38])[C:19]([H:39])([H:40])[C:20]2([H:41])[H:42])[c:21]([H:43])[n:22]1)([H:31])[H:32])[H:30])([H:28])[H:29])([H:26])[H:27])([H:23])([H:24])[H:25],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43]]",12.59
49,50,50,[N:1]([c:2]1[n:3][c:4]([H:28])[n:5][c:6]2[c:7]1[C:8]([C:9]([O:10][c:11]1[c:12]([H:31])[c:13]([H:32])[c:14]([H:33])[c:15]([Cl:16])[c:17]1[H:34])([H:29])[H:30])=[N:18][N:19]2[C:20]1([H:35])[C:21]([H:36])([H:37])[C:22]([H:38])([H:39])[O:23][C:24]([H:40])([H:41])[C:25]1([H:42])[H:43])([H:26])[H:27],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43]]",46.77
50,51,51,[C:1]([C:2]([C:3]1=[C:30]([Cl:31])[c:29]2[c:5]([n:6][c:7]([S:8][c:9]3[c:10]([H:38])[n:11][c:12]4[c:13]([H:39])[c:14]([H:40])[c:15]([H:41])[n+:16]([O-:17])[c:18]4[c:19]3[H:42])[n:20][c:21]2[N:22]2[C:23]([H:43])([H:44])[C@@:24]3([H:45])[C:25]([N:26]([H:47])[H:48])([H:46])[C@@:27]3([H:49])[C:28]2([H:50])[H:51])[N:4]1[H:37])([H:35])[H:36])([H:32])([H:33])[H:34],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51]]",33.88
51,52,52,[C:1]([C:2]1=[C:3]([S:4][c:5]2[c:6]([H:30])[c:7]([H:31])[c:8]([Cl:9])[c:10]([H:32])[c:11]2[H:33])[c:12]2[c:13]([S:14]([C:15]([H:34])([H:35])[H:36])(=[O:16])=[O:17])[c:18]([H:37])[c:19]([H:38])[c:20]([H:39])[c:21]2[N:22]1[C:23]([C:24](=[O:25])[O:26][H:42])([H:40])[H:41])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42]]",3.0
52,53,53,[C:1]([N:2]([C:3](=[O:4])[c:5]1[c:6]([H:31])[c:7]([H:32])[c:8]([H:33])[c:9]2[c:10]1[C:11]([S:12][c:13]1[c:14]([H:34])[c:15]([H:35])[c:16]([Cl:17])[c:18]([H:36])[c:19]1[H:37])=[C:20]([C:21]([H:38])([H:39])[H:40])[N:22]2[C:23]([C:24](=[O:25])[O:26][H:43])([H:41])[H:42])[H:30])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43]]",3.0
53,54,54,[C:1]([c:2]1[c:3]([H:27])[c:4]([H:28])[c:5]2[c:6]([c:7]1[H:29])[C:8]([S:9][c:10]1[c:11]([H:30])[c:12]([H:31])[c:13]([Cl:14])[c:15]([H:32])[c:16]1[H:33])=[C:17]([C:18]([H:34])([H:35])[H:36])[N:19]2[C:20]([C:21](=[O:22])[O:23][H:39])([H:37])[H:38])([H:24])([H:25])[H:26],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]]",7.0
54,55,55,[C:1]([C:2]1=[C:3]([S:4][c:5]2[c:6]([H:27])[c:7]([H:28])[c:8]([Cl:9])[c:10]([H:29])[c:11]2[H:30])[c:12]2[c:13]([H:31])[c:14]([H:32])[c:15]([H:33])[c:16]([Cl:17])[c:18]2[N:19]1[C:20]([C:21](=[O:22])[O:23][H:36])([H:34])[H:35])([H:24])([H:25])[H:26],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]]",3.0
55,56,56,[C:1]([C:2]([N:3]([C:4]([C:5]([H:34])([H:35])[H:36])=[O:6])[c:7]1[c:8]([H:37])[c:9]([H:38])[c:10]([H:39])[c:11]2[c:12]1[C:13]([S:14][c:15]1[c:16]([H:40])[c:17]([H:41])[c:18]([Cl:19])[c:20]([H:42])[c:21]1[H:43])=[C:22]([C:23]([H:44])([H:45])[H:46])[N:24]2[C:25]([C:26](=[O:27])[O:28][H:49])([H:47])[H:48])([H:32])[H:33])([H:29])([H:30])[H:31],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]]",32.0
56,57,57,[C:1]([C:2]1=[C:3]([S:4][c:5]2[c:6]([H:30])[c:7]([H:31])[c:8]([Cl:9])[c:10]([H:32])[c:11]2[H:33])[c:12]2[c:13]([H:34])[c:14]([S:15]([C:16]([H:35])([H:36])[H:37])(=[O:17])=[O:18])[c:19]([H:38])[c:20]([H:39])[c:21]2[N:22]1[C:23]([C:24](=[O:25])[O:26][H:42])([H:40])[H:41])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42]]",3.0
57,58,58,[C:1]([C:2](=[O:3])[N:4]([c:5]1[c:6]([H:31])[c:7]([H:32])[c:8]2[c:9]([c:10]1[H:33])[C:11]([S:12][c:13]1[c:14]([H:34])[c:15]([H:35])[c:16]([Cl:17])[c:18]([H:36])[c:19]1[H:37])=[C:20]([C:21]([H:38])([H:39])[H:40])[N:22]2[C:23]([C:24](=[O:25])[O:26][H:43])([H:41])[H:42])[H:30])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43]]",36.0
58,59,59,[C:1]([C:2]1=[C:3]([S:4][c:5]2[c:6]([H:30])[c:7]([H:31])[c:8]([Cl:9])[c:10]([H:32])[c:11]2[H:33])[c:12]2[c:13]([H:34])[c:14]([H:35])[c:15]([S:16]([C:17]([H:36])([H:37])[H:38])(=[O:18])=[O:19])[c:20]([H:39])[c:21]2[N:22]1[C:23]([C:24](=[O:25])[O:26][H:42])([H:40])[H:41])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42]]",3.0
59,60,60,[C:1]([c:2]1[c:3]([H:27])[c:4]([H:28])[c:5]2[c:6]([c:7]1[H:29])[C:8]([S:9][c:10]1[c:11]([H:30])[c:12]([H:31])[c:13]([H:32])[c:14]([H:33])[c:15]1[Cl:16])=[C:17]([C:18]([H:34])([H:35])[H:36])[N:19]2[C:20]([C:21](=[O:22])[O:23][H:39])([H:37])[H:38])([H:24])([H:25])[H:26],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]]",3.0
60,61,61,[C:1]([c:2]1[c:3]([H:30])[c:4]([H:31])[c:5]2[c:6]([c:7]1[H:32])[C:8]([S:9][c:10]1[c:11]([H:33])[c:12]([H:34])[c:13]([S:14]([C:15]([H:35])([H:36])[H:37])(=[O:16])=[O:17])[c:18]([H:38])[c:19]1[H:39])=[C:20]([C:21]([H:40])([H:41])[H:42])[N:22]2[C:23]([C:24](=[O:25])[O:26][H:45])([H:43])[H:44])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45]]",3.0
61,62,62,[C:1]([C:2]1=[C:3]([S:4][c:5]2[c:6]([H:28])[c:7]([H:29])[c:8]([Cl:9])[c:10]([H:30])[c:11]2[H:31])[c:12]2[c:13]([H:32])[c:14]([Cl:15])[c:16]([H:33])[c:17]([H:34])[c:18]2[N:19]1[C:20]([C:21]([H:36])([H:37])[H:38])([C:22](=[O:23])[O:24][H:39])[H:35])([H:25])([H:26])[H:27],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]]",3.0
62,63,63,[C:1]([C:2]1=[C:3]([S:4][c:5]2[c:6]([H:29])[c:7]([H:30])[c:8]([Cl:9])[c:10]([H:31])[c:11]2[H:32])[c:12]2[c:13]([C:14]#[N:15])[c:16]([Cl:17])[c:18]([H:33])[c:19]([H:34])[c:20]2[N:21]1[C:22]([C:23](=[O:24])[O:25][H:37])([H:35])[H:36])([H:26])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37]]",4.0
63,64,64,[C:1]([C:2]1=[C:3]([S:4][c:5]2[c:6]([H:27])[c:7]([H:28])[c:8]([Cl:9])[c:10]([H:29])[c:11]2[H:30])[c:12]2[c:13]([H:31])[c:14]([F:15])[c:16]([H:32])[c:17]([H:33])[c:18]2[N:19]1[C:20]([C:21](=[O:22])[O:23][H:36])([H:34])[H:35])([H:24])([H:25])[H:26],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]]",3.0
64,65,65,[C:1]([c:2]1[c:3]([H:27])[c:4]([H:28])[c:5]2[c:6]([c:7]1[H:29])[C:8]([S:9][c:10]1[c:11]([H:30])[c:12]([H:31])[c:13]([H:32])[c:14]([Cl:15])[c:16]1[H:33])=[C:17]([C:18]([H:34])([H:35])[H:36])[N:19]2[C:20]([C:21](=[O:22])[O:23][H:39])([H:37])[H:38])([H:24])([H:25])[H:26],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]]",12.0
65,66,66,[C:1]([c:2]1[c:3]([F:4])[c:5]([H:28])[c:6]([H:29])[c:7]2[c:8]1[C:9]([S:10][c:11]1[c:12]([H:30])[c:13]([H:31])[c:14]([Cl:15])[c:16]([H:32])[c:17]1[H:33])=[C:18]([C:19]([H:34])([H:35])[H:36])[N:20]2[C:21]([C:22](=[O:23])[O:24][H:39])([H:37])[H:38])([H:25])([H:26])[H:27],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]]",3.0
66,67,67,[C:1]([c:2]1[c:3]([H:26])[c:4]([H:27])[c:5]2[c:6]([c:7]1[H:28])[C:8]([S:9][c:10]1[c:11]([H:29])[c:12]([H:30])[c:13]([H:31])[c:14]([H:32])[c:15]1[H:33])=[C:16]([C:17]([C:18](=[O:19])[O:20][H:36])([H:34])[H:35])[N:21]2[C:22]([H:37])([H:38])[H:39])([H:23])([H:24])[H:25],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]]",3.0
67,68,68,[C:1]([C:2]1=[C:3]([S:4][c:5]2[c:6]([H:27])[c:7]([H:28])[c:8]([Cl:9])[c:10]([H:29])[c:11]2[H:30])[c:12]2[c:13]([H:31])[c:14]([Cl:15])[c:16]([H:32])[c:17]([H:33])[c:18]2[N:19]1[C:20]([C:21](=[O:22])[O:23][H:36])([H:34])[H:35])([H:24])([H:25])[H:26],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]]",3.0
68,69,69,[C:1]([O:2][c:3]1[c:4]([H:28])[c:5]([H:29])[c:6]([S:7][C:8]2=[C:9]([C:10]([H:30])([H:31])[H:32])[N:11]([C:12]([C:13](=[O:14])[O:15][H:35])([H:33])[H:34])[c:16]3[c:17]([H:36])[c:18]([H:37])[c:19]([C:20]([H:38])([H:39])[H:40])[c:21]([H:41])[c:22]32)[c:23]([H:42])[c:24]1[H:43])([H:25])([H:26])[H:27],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43]]",3.0
69,70,70,[C:1]([C:2]1=[C:3]([S:4][c:5]2[c:6]([H:27])[c:7]([H:28])[c:8]([Cl:9])[c:10]([H:29])[c:11]2[H:30])[c:12]2[c:13]([H:31])[c:14]([H:32])[c:15]([Cl:16])[c:17]([H:33])[c:18]2[N:19]1[C:20]([C:21](=[O:22])[O:23][H:36])([H:34])[H:35])([H:24])([H:25])[H:26],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]]",3.0
70,71,71,[C:1]([C:2]1=[C:3]([S:4][c:5]2[c:6]([H:27])[c:7]([H:28])[c:8]([Cl:9])[c:10]([H:29])[c:11]2[H:30])[c:12]2[c:13]([Cl:14])[c:15]([H:31])[c:16]([H:32])[c:17]([H:33])[c:18]2[N:19]1[C:20]([C:21](=[O:22])[O:23][H:36])([H:34])[H:35])([H:24])([H:25])[H:26],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]]",3.0
71,72,72,[C:1]([C:2]1=[N:3][C:4]([H:26])=[C:5]([H:27])[N:6]1[C:7]([C:8]1([H:30])[C:9]([H:31])([H:32])[C:10]([H:33])([H:34])[C:11]2=[C:12]([c:13]3[c:14]([H:35])[c:15]([H:36])[c:16]([H:37])[c:17]([H:38])[c:18]3[N:19]2[C:20]([H:39])([H:40])[H:41])[C:21]1=[O:22])([H:28])[H:29])([H:23])([H:24])[H:25],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41]]",6.46
72,73,73,[C:1]([C:2]([c:3]1[c:4]2[c:5]([n:6][c:7]3[c:8]([H:35])[c:9]([H:36])[c:10]([O:11][H:37])[c:12]([H:38])[c:13]13)[C:14]1=[C:15]([H:39])[C:16]3=[C:17]([C:18](=[O:19])[N:20]1[C:21]2([H:40])[H:41])[C:22]([H:42])([H:43])[O:23][C:24](=[O:25])[C@:26]3([O:27][H:44])[C:28]([C:29]([H:47])([H:48])[H:49])([H:45])[H:46])([H:33])[H:34])([H:30])([H:31])[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]]",25.12
73,74,74,[O:1]=[C:2]1[N:3]([H:32])[c:4]2[c:5]([O:6][H:33])[c:7]([H:34])[c:8]([H:35])[c:9]([C@@:10]([O:11][H:37])([C:12]([N:13]([C:14]([C:15]([S:16][C:17]([C:18]([C:19]([N:20]([C:21]([C:22]([c:23]3[c:24]([H:56])[c:25]([H:57])[c:26]([H:58])[c:27]([Cl:28])[c:29]3[H:59])([H:54])[H:55])([H:52])[H:53])[H:51])([H:49])[H:50])([H:47])[H:48])([H:45])[H:46])([H:43])[H:44])([H:41])[H:42])[H:40])([H:38])[H:39])[H:36])[c:30]2[S:31]1,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]]",8.0
74,75,75,[C:1]([C:2]([O:3][c:4]1[c:5]([H:39])[c:6]([H:40])[c:7]([C:8]([C:9]([N:10]([C:11]([C:12]([C:13]([S:14][C:15]([C:16]([N:17]([C:18]([C@:19]([O:20][H:60])([c:21]2[c:22]([H:61])[c:23]([H:62])[c:24]([O:25][H:63])[c:26]3[c:31]2[S:30][C:28](=[O:29])[N:27]3[H:64])[H:59])([H:57])[H:58])[H:56])([H:54])[H:55])([H:52])[H:53])([H:50])[H:51])([H:48])[H:49])([H:46])[H:47])[H:45])([H:43])[H:44])([H:41])[H:42])[c:32]([H:65])[c:33]1[H:66])([H:37])[H:38])([H:34])([H:35])[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66]]",75.0
