,,reaction_id,smiles,reaction_core,activation_energy
51,57,57,[C:1]([C:2]([N:3]([C:4]([C:5]([H:29])([H:30])[H:31])([H:27])[H:28])[C:6]([C:7]([N:8]([C:9](=[O:10])[c:11]1[c:12]([H:37])[c:13]([H:38])[c:14]([N:15]([S:16]([C:17]([H:40])([H:41])[H:42])(=[O:18])=[O:19])[H:39])[c:20]([H:43])[c:21]1[H:44])[H:36])([H:34])[H:35])([H:32])[H:33])([H:25])[H:26])([H:22])([H:23])[H:24],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]]",3.8
52,58,58,[C:1]([C:2]([C:3]([H:31])([H:32])[H:33])([C:4]([H:34])([H:35])[H:36])[N:5]([C:6](=[O:7])[C@@:8]1([H:38])[C:9]([H:39])([H:40])[C:10]([H:41])([H:42])[C@@:11]2([H:43])[C@:12]3([H:44])[C:13]([H:45])([H:46])[C:14]([H:47])([H:48])[C@@:15]4([H:49])[N:16]([H:50])[C:17](=[O:18])[C:19]([H:51])=[C:20]([H:52])[C@:21]4([C:22]([H:53])([H:54])[H:55])[C@@:23]3([H:56])[C:24]([H:57])([H:58])[C:25]([H:59])([H:60])[C@:26]12[C:27]([H:61])([H:62])[H:63])[H:37])([H:28])([H:29])[H:30],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]]",6.0
53,59,59,[C:1]([N:2]1[C:3]([H:16])([H:17])[C:4]([H:18])([H:19])[C:5]([H:20])([H:21])[C@:6]1([c:7]1[c:8]([H:23])[c:9]([H:24])[c:10]([H:25])[n:11][c:12]1[H:26])[H:22])([H:13])([H:14])[H:15],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26]]",2.0
54,60,60,[C:1]([C:2]([C:3](=[O:4])[O:5][C@:6]1([C:7](=[O:8])[S:9][C:10]([F:11])([H:40])[H:41])[C@@:12]([C:13]([H:43])([H:44])[H:45])([H:42])[C:14]([H:46])([H:47])[C@@:15]2([H:48])[C@:16]3([H:49])[C:17]([H:50])([H:51])[C@@:18]([F:19])([H:52])[C:20]4=[C:21]([H:53])[C:22](=[O:23])[C:24]([H:54])=[C:25]([H:55])[C@:26]4([C:27]([H:56])([H:57])[H:58])[C@@:28]3([F:29])[C@:30]([O:31][H:60])([H:59])[C:32]([H:61])([H:62])[C@:33]12[C:34]([H:63])([H:64])[H:65])([H:38])[H:39])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65]]",6.0
55,61,61,[C:1]([C@@:2]1([H:32])[C:3]([H:33])([H:34])[C@@:4]2([H:35])[C@:5]3([H:36])[C:6]([H:37])([H:38])[C:7]([H:39])([H:40])[C:8]4=[C:9]([H:41])[C:10](=[O:11])[C:12]([H:42])=[C:13]([H:43])[C@:14]4([C:15]([H:44])([H:45])[H:46])[C@@:16]3([F:17])[C@:18]([O:19][H:48])([H:47])[C:20]([H:49])([H:50])[C@:21]2([C:22]([H:51])([H:52])[H:53])[C@@:23]1([O:24][H:54])[C:25](=[O:26])[C:27]([O:28][H:57])([H:55])[H:56])([H:29])([H:30])[H:31],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57]]",5.6
56,62,62,[C:1]([C:2]([C:3](=[O:4])[O:5][C:6]([C:7](=[O:8])[C@@:9]1([O:10][C:11](=[O:12])[C:13]([C:14]([H:46])([H:47])[H:48])([H:44])[H:45])[C@:15]([C:16]([H:50])([H:51])[H:52])([H:49])[C:17]([H:53])([H:54])[C@@:18]2([H:55])[C@:19]3([H:56])[C:20]([H:57])([H:58])[C:21]([H:59])([H:60])[C:22]4=[C:23]([H:61])[C:24](=[O:25])[C:26]([H:62])=[C:27]([H:63])[C@:28]4([C:29]([H:64])([H:65])[H:66])[C@@:30]3([Cl:31])[C@:32]([O:33][H:68])([H:67])[C:34]([H:69])([H:70])[C@:35]12[C:36]([H:71])([H:72])[H:73])([H:42])[H:43])([H:40])[H:41])([H:37])([H:38])[H:39],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73]]",0.5
57,63,63,[C:1]([C@:2]1([H:32])[C:3]([H:33])([H:34])[C@@:4]2([H:35])[C@:5]3([H:36])[C:6]([H:37])([H:38])[C:7]([H:39])([H:40])[C:8]4=[C:9]([H:41])[C:10](=[O:11])[C:12]([H:42])=[C:13]([H:43])[C@:14]4([C:15]([H:44])([H:45])[H:46])[C@@:16]3([F:17])[C@:18]([O:19][H:48])([H:47])[C:20]([H:49])([H:50])[C@:21]2([C:22]([H:51])([H:52])[H:53])[C@@:23]1([O:24][H:54])[C:25](=[O:26])[C:27]([O:28][H:57])([H:55])[H:56])([H:29])([H:30])[H:31],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57]]",3.7
58,64,64,[C:1]([C@@:2]1([H:31])[C:3]([H:32])([H:33])[C@@:4]2([H:34])[C@:5]3([H:35])[C:6]([H:36])([H:37])[C:7]([H:38])([H:39])[C@:8]([O:9][H:40])([C:10](=[O:11])[C:12]([O:13][H:43])([H:41])[H:42])[C@@:14]3([C:15]([H:44])([H:45])[H:46])[C:16]([H:47])([H:48])[C@@:17]([O:18][H:50])([H:49])[C@:19]2([H:51])[C@@:20]2([C:21]([H:52])([H:53])[H:54])[C:22]([H:55])=[C:23]([H:56])[C:24](=[O:25])[C:26]([H:57])=[C:27]12)([H:28])([H:29])[H:30],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57]]",2.3
59,65,65,[C:1]([C@:2]12[C:3]([H:30])([H:31])[C@@:4]([O:5][H:33])([H:32])[C@@:6]3([H:34])[C@@:7]([H:35])([C:8]([H:36])([H:37])[C:9]([H:38])([H:39])[C:10]4=[C:11]([H:40])[C:12](=[O:13])[C:14]([H:41])=[C:15]([H:42])[C@:16]34[C:17]([H:43])([H:44])[H:45])[C@:18]1([H:46])[C:19]([H:47])([H:48])[C:20]([H:49])([H:50])[C@:21]2([O:22][H:51])[C:23](=[O:24])[C:25]([O:26][H:54])([H:52])[H:53])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54]]",3.4
60,66,66,[C:1]([N:2]([C:3]([H:33])([H:34])[H:35])[C:4]([C:5]([N:6]([c:7]1[c:8]([H:41])[c:9]([H:42])[c:10]2[c:11]3[c:29]1[C:27](=[O:28])[c:26]1[c:21]([c:22]([H:53])[n:23][c:24]([H:54])[c:25]1[H:55])[C:12]3=[N:13][N:14]2[C:15]([C:16]([N:17]([C:18]([C:19]([O:20][H:52])([H:50])[H:51])([H:48])[H:49])[H:47])([H:45])[H:46])([H:43])[H:44])[H:40])([H:38])[H:39])([H:36])[H:37])([H:30])([H:31])[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55]]",45.0
